review_id,reviewer_name,rating,review_date,review
0010594847_3_5,天天,5.0,2019/10/21,"雖然作者一直以來都是寫推理小說類型，但是寫劇情小說的功力卻依然超群，小說中的各個人物設定都很""真實""他們會遇到我們會遇到的煩惱跟我們會遇到的挫折，也因為這個原因，讓讀者都能默默代入每一個角色中，並共同體會角色遇到的歡樂與淚水作品中我最喜歡的橋段是為了夢想而放棄家中行業，最後又被迫放棄的青年，即使他的結局與角色的初衷與走向無關，作者卻用別的方式來切入這名角色的結局，來傳達人性的善良性，雖然他背負者許多東西，最終仍是義無反顧的犧牲自己拯救他人，這一幕確實令我動容，並流下了眼淚這部作品記載了許多人許多事，他們彼此毫無相關，卻又因為某種因緣而被聯繫在了一起也許現實生活的我們也一樣，遇到了那麼多的過客，卻也同時遇見了那麼多緣分這本書在情感與人物的描寫上太出色了，我會推薦給所有喜歡小說的人"
0010594847_3_6,chiayu,4.5,2019/10/13,一間老爺爺經營的平凡無奇的雜貨店，竟在三個小偷的闖入後，有了不一樣的故事......這間雜貨店不僅賣日常生活用品，更傾聽你的煩惱，幫助你解決問題，這間不可思議的雜貨店，也在三位小偷的抽絲剝繭之下，漸漸找回了過去。
0010594847_3_7,凱傑,5.0,2019/05/12,每當我讀得越是深入 不知不覺間故事也似乎漸漸指向我的人生 藉著交錯的時間線和神秘感 營造出一種讓人得以用第三人稱來看待每一個事件 又或者叫做每一個人生經歷 而當我們能以客觀的角度去解決問題時 理性也能減緩感性在事情發生時的衝動 是一本可以發人深省 並檢討的好書
0010594847_3_8,Edna Hsu,5.0,2019/05/07,分別在看了中、日版本的電影後才決定把書買回去收藏，發現東野圭吾的文字力量真的太大了！閱讀後會發現電影的鋪陳真的是遠遠不及紙本書。讀者可以像看小說一樣以第三者的角度去看每封信、每個故事，卻又會不知不覺發現某些故事和自己人生的重疊，然後在各個角色找到方向時，也跟他們一樣獲得療癒。真的是一本很值得收藏、反覆拿出來讀的好書！
0010594847_3_9,顏廷安,4.0,2019/01/17,我從書中一封封浪史先生的回覆信中發現了他其實從來不覺得自己的答案能夠真正的解決他人內心的煩憂，但信中字裡行間總是透露出他對對方的那份關懷和真誠，而他總是能在信中的字裡行間找出對方內心所真正思考的事。他曾告訴寄信人其實他們寫這封信的原因並非真正不知道如何去解決自己的麻煩，他們只不過是想獲得另外一個人的肯定罷了，而確實地是這些人在經過諮商後都找到了自己的方向。作者還是運用了巧妙的手法把每一個人物串聯再一起，但卻不顯的荒唐突兀， 這本書讓我第一次體會到懸疑和溫暖所交織出的感動，而這樣鮮明的新鮮感是我從未感受過的。
0010594847_3_10,陳耀中,5.0,2019/01/04,"一開始是先看過影片，再回頭去讀小說，這樣的順序好處是看著文字可以很便利的腦補畫面，缺點是會被電影情節框住......與其說這是一本懸疑小說，我更認同它是一部深刻探討人際關係的作品，作者以細膩的手法，時空交錯的講述著故事，總能讓人在某個環節讚嘆「原來如此」，驚訝「他們之間竟然有關聯」，這是咀嚼文字的樂趣。書中以「浪矢雜貨店」為主軸，老闆的""不務正業""，透過書信往來幫大家解決疑難雜症，成為他一生當中最重要的價值與意義。因為匿名的緣故，讓許多難以啟齒的話得以講開，但也因為如此讓很多真實的背景遭到隱匿，留下了雙方的模糊空間。我很喜歡浪矢老闆對於回信解惑的概念，他認為其實每個人在寫信時就已經決定了自己要怎麼做，他們只是希望透過第三者的認同來增強自己的信心，所以解決問題的主導還是在事主本身。這不就好比我們所信仰的神祇？人們總在困頓時找上神祇，透過各種方式探尋神意，希望得到神靈的幫助。然而實際上真正能解決問題的只有自己，所謂的神意也只是增強信心的安慰劑而已，人才是主體，神沒有能力去為你做決定，就如同浪矢先生一般。在諸多的案例中，最觸動我內心的是漁店音樂人以及蹺家的小開。漁店音樂人拋下家業，甚至是照顧父母的責任，努力追尋著自己的夢想，直到生命的最後一刻都沒親眼看見自己的音樂有發光發熱的一天，而是為了拯救一條小生命而葬身火場，這是何等不值？但為了理想奮不顧身，真真切切努力過，驀然回首，留下了一抹璀璨，這一生真的不值麼？蹺家的小開為了逃脫家境潰敗，為了逃離父母的掌控，過著隱姓埋名的數十年歲月，最後才發現當年的離開導致了父母的自殺，臨終前還想著要保護小孩，把小孩的""死""也寫進遺書裡，讓他真真切切成了一張白紙，數十年的怨總算得到化解，然而悔卻從此伴隨一生。而汪汪女老闆的際遇，是裡頭真正遵循""神意""而獲利的人，但這裡的神不是浪矢，而是三個被社會所歧視的底層小混混，或許這是作者的諷刺吧？！或許這世上真的有知曉未來的神可以給予幫助，但如果汪汪一味的遵循神意，那麼她就會失去了自我節制的能力，迷失在金錢利慾的流轉間，就如同她斷然拒絕饅頭小店老闆的哀求給予機會一般，如果沒有最後被綁架的這個契機，那麼很有可能只是再造就出一個冷血的勢利商人，而安排三個混混來綁架她，或許是浪矢老闆的巧妙安排吧？最後一封對於空白來信的回覆，則是把整個故事做個結論，每個人都是帶著定見來徵詢的，哪怕只是投遞一張白紙，浪矢老闆總能將它善解，讓對前途迷茫的年輕小夥子得到救贖，每個人的生命都有意義，人的一生不會是空白.......這本書之所以敲擊內心，在於我總能在人物角色間找到自己的投射身影，彷彿自己也逃不出作者的掌握。是啊！人生有太多的苦難，有太多的選擇，每一種選擇都沒有對錯好壞，看的是自己的內心以及承受後果的擔當......."
0010594847_3_11,江宛臻,4.0,2018/12/16,這是我第一次接觸東野圭吾的作品，一開始是因為被翻拍成電影還有加上朋友的強力推薦，才知道這本書。但單看書名，以為是一本枯燥無味的小說，沒想到作者把五則看起來獨立毫無關聯但其實密不可分的小故事貫穿起來，真的不虧是日本小說界的人氣王～～看完這整本書之後，讓我深深有反省，以前朋友或家人有煩惱的時候，我是否有像書中雜貨店的爺爺那樣認真思考後才回答，還是只是隨便敷衍了事。雄治爺爺非常重視每一個問題，儘管是一張空白信，他還是費盡心思的在回信。他真的是一位具有智慧、責任心同時對每件事都肥腸用心的人，他回覆求助者信件那種認真負責的態度是值得我們學習的。現在我也開始注意未來回答別人的問題之前是需要用心思考過後才能回答，不可以再像以前那樣不經大腦又隨便敷衍了事，以免不僅沒有解決到別人的問題，反而造成別人的困擾或產生負面的想法，當我們認真的回覆他人的問題得到解決後，不僅替對方高興，自己也同時產生了正向的能量與快樂。解憂雜貨店是一本溫暖又充滿正面能量的小說，值得我們一再回味～
0010594847_3_12,檸檬,5.0,2018/08/29,解憂雜貨店結合了夢想、親情、孝順這些重要的元素，表現出人性的重要環節。它點醒了跌落在失敗谷底的我們，未來有著無限可能，就抱持希望繼續向前吧！
0010594847_3_14,王惠美,4.0,2018/03/27,架構勉強算完整，但是類似風格之前已有小說和電影使用，2005年奧斯卡金像獎最佳影片「衝擊效應」算是運用的很淋漓盡致的。不同的是，這本小說運用了奇幻和科幻的元素來包裝，科學的部分自然直接略過，因為不是作者的長處，這在閱讀的時候會有一種模糊感，讓你覺得這故事是假的，本來就沒要你相信，在感動的營造上，卻實不易引起讀者心中的「衝擊效應」，但整體來說，屬於很正面且具啟發性的小說，我給4顆星。
0010594847_3_15,IG：寫小說的人,3.0,2018/02/23,東野圭吾在這本書內也運用了他最擅長的埋線手法，將線索、思緒慢慢沿著故事發展擺放，於是在五個短篇中，各自人物交錯複雜的關係，要到最後一章才能看盡全貌。最喜歡的一章是【深夜的口琴】，它讓我思考：「拿性命來換名留青史，換不換？」人終究要邁入死亡，只要世界上還有一個人在閱讀、傾聽或欣賞你的作品，你就能與它一起進入永生不死的殿堂。像披頭四。像李小龍。像梵谷。《解憂雜貨店》的溫馨絕對是來自於回覆煩惱信之人的體貼與慎重，才能溫柔撫平他人煩惱的皺摺。當然，也不能忘記，最後作出選擇的人，並不是回信的人，而是寫信的自己。
0010594847_3_16,橘貓胖咪,3.0,2018/01/24,劇情進展一小部分時，就可以猜到這是個穿越時空的故事，但這不是重點。嚴格來說，這不是推理小說，勉強可以歸類在奇幻文學，它在一個扣著一個的故事中，傳遞了暖暖的人情味。在每個人不同的心境轉折中，看到人性的光明面。作為一本沒有死人的推理小說，應該說是很成功。雖然東野在人物塑造上一直是比較弱的一環，但在情節渲染的功力上多少可以補強，看完有種很暖心的感覺，可以傳遞給人正面能量。
0010594847_3_17,Y,5.0,2018/01/18,非常好看的一本小說，電影也非常好。看了以後可以再三回味，獲得很多啟發。
0010594847_3_18,Joyce,5.0,2018/01/09,看完以後仍然回味無窮的書雖然這麼說很老套但這是真的！太好看了啊～有種太快看完捨不得的感覺
0010594847_3_19,piki,2.0,2018/01/09,不適合喜歡東野圭吾推理系列的書迷，封面的介紹把書內容都講完了，對於人物的刻畫只有第一個選手稍微深一點點，其他信件主人都沒有可以感染人的情緒，故事平順無起伏的就結束，非常普通，像很多沒那麼大咖作者都能寫出的故事，有點浪費東野圭吾的名氣，有人買的話借來看看就可以了。
0010594847_4_0,艾芮,5.0,2017/12/13,真的不需要多說 因為每個讀者有的感動都不同但是這本書一定會帶給你眼淚雖然不是東野平常的推理類 但是十分傑出看完後會有讓你想認真活下去的信念絕對不能錯過 電影也很好看!精彩的詮釋
0010594847_4_1,CHEN,5.0,2017/11/19,憂愁被解開的可能——從《解憂雜貨店》三個少年談起當我看見你們的傷，我便不再疼痛如初了。. . .#讓感動再次一年多前我看過東野圭吾《解憂雜貨店》這本小說，當時看完，在書的內頁用顫抖的手寫下「從頭頂麻到腳底。」，黑筆字跡歪歪斜斜，寫完之後，把書蓋上，小心翼翼地放回櫃子裡，心中滿是情緒，裡面有驚訝、有感動，還有更多難以言述的感受。或許是因為太複雜了，久久不願再觸碰裡面所蘊藏的一切。等到看到翻拍的電影預告後，我才想起當時一切潛藏的情緒，或許不能再次忽視。這個週末進了電影院，從中段開始，便被電影中深刻的情感所感動，眼淚不止直到結尾。在昏暗的空間裡，不時可以聽到角落默默傳出來微顫的啜泣聲。http://writing-program.blogspot.tw/2017/…/blog-post_19.html…#解憂雜貨店《解憂雜貨店》故事設定在一個多年前平凡不過的雜貨店，只要將心中煩惱的事情，寫出來貼在雜貨店外的板子上，或投進信箱裡，老闆就會回信解決各種煩惱。許多年後，三個少年犯罪者因為藏匿的機緣，碰巧進入已成空屋多年的解憂雜貨店，意外串連起兩段時光。透過信箱，一封封來自過去的諮詢信，來到現代；而少年們一封封的回信，也回到過去，為諮詢者的人生帶來巨大的轉變。#你說你的故事但我卻想起了自己當三個少年在空屋雜貨店裡，收到其中一封信，起了極大的衝突。那是一封來自一個女孩汪汪的信，她白天是公司的一個行政人員，晚上為了多賺點錢，會去當陪酒小姐。因而認識了一個大老闆，大老闆願意幫她完成開店的夢想，但是要她當婚姻關係外的女人。其中一個男孩聽到信的內容，十分憤怒，直說這種女人不要臉，這種信不用回了。但卻被其中一個朋友直指，他的憤怒，其實是因為他想到自己母親，也是在這樣關係下而生下他，他一生沒有享受過父愛所致。面對突如其來的直言，讓少年十分生氣，同時也攻擊，其他兩人，一個被丟棄在投幣式置物櫃，另一個被父母凌虐的悲慘過往。因為一封信，意外打開三人塵封已久，不願面對的過往。激烈爭吵後，深受父母不正常關係所害的少年，決定以過來人的身份，給徬徨於被包養致富和默默奮鬥之間的汪汪小姐一些建議。我想，少年之所以願意提筆，正是因為自己過去這段人生經歷所帶來的痛苦，讓他不願再見其他人重蹈覆轍。而在思考書寫到過程中，三個少年看到許多人的故事，意外想起自己的過往，曾經以為只有自己有的憂愁，其實發生在每個人身上，只是以不同的方式呈現而已。長期累積的壓抑，也因此獲得某種程度的解脫。所以他們願意把封閉的心打開，一封一封真誠的回覆那些憂愁者的信件。#我想起那個夜晚還記得那一天，我情緒也潰堤了。長期承擔工作所累積的不甘願，讓我難以負荷。坐在走廊上，我哭得慘烈，身旁的同學揪著我的衣服，不時摸摸我，讓我感受這個世界的觸感。等我宣洩完情緒之後，我拍了拍他那隻一直陪伴的手，說聲「謝謝。」然後他把他那隻平凡不過的手收回去，看著自己的手，跟我說起他心中那些不平凡的憂愁。他說起他的傷心、憂愁，他說起他諮商的歷程，他說起他的父母，他說起他無數次的眼淚與掙扎。因為他的故事，我再一次眼濕鼻酸。我突然發現，我並不是這個世界，最慘的那個。還有千千萬萬人還在掙扎、還在努力。我多麼感謝那個時刻有他的陪伴，我多感謝那個時候，他願意跟我述說自己故事。這些故事來自脆弱，卻帶給我無比堅強的力量。起身後，我給他一個不能再更緊的擁抱。我們兩個彼此打氣，說要加油。那次之後，我們知道彼此的心事，但卻有默契的保持距離，因為關愛需要距離才能使人珍惜，但是我們知道我們是星空中兩個寂寞的星子，互相分享著種種的心事，那在有時略顯冷漠的世界，或許已經足夠。#誰被諮商了在一次次的關係當中，我發現助人與受助本身界線不明，有時我們抱著要去幫助人的心，卻從中收穫許多；有時候我們尋求協助，卻發現自己在尋求的過程當中，建立起他人的自信，也幫助他人看到自己身上不曾看到的美好。團體中，藉著彼此的互助建立自我的信心，在這個同時，也藉著彼此的分享述說，見苦知福，看到自己身上的美善存在。不斷的交互作用中，開始讓失落的靈魂，有了交會的可能；讓人從自嘆自憐的孤寂感中脫困而出。#以自己的缺憾幫助對方的不完美《解憂雜貨店》中三個少年，正是在別人的困難憂愁中，看見自己的煩惱，他們想起自己人生的故事。思索自己人生缺憾的同時，他們在腦中的重整與思想，本身就是一種自我的療癒。當他們一字一句寫下給他人的建議時，同時也是不斷地對自己進行一種述說。述說著彼此之間的心事，其實可以藉著一道一道命題的解開，而有更好的解方。從某種角度來看，我十分肯定人性當中的慈悲與憐憫。因為它們的存在，我們才得以從一次次的挫折當中，重新站起。平常的互動當中，我們總是故作堅強，要讓自己最強盛的那一面展現出來，以為這樣才能被眾人所接受。久而久之，便忘記自己心中那些深藏已久的傷痕，它們縱使結痂了，裡頭仍然包著鹽。在一些寂寞無助的時刻，難得把自己的傷疤揭開，卻意外發現受傷的不只有我一人。我衷心感謝那些願意接納我的不完美，同時也願意揭開自己傷痕的那些朋友們。當我看見你們的傷，我便不再疼痛如初了。. . .2017.11.19獻給那些內心默默關係彼此的人們。
0010594847_4_2,ponian wang,5.0,2017/10/29,小說的內容分成五章，講五個故事，但五個故事之間具有驚人的脈絡性。第一章講述三個年輕人無意中進入解憂雜貨店，發現竟能收到33年前那個時代附近居民的求助信，而他們則在無意中利用2012年的歷史知識及網路資訊，加上對人性的認知，代替33年以前的浪矢爺爺替人們解憂除惑。但在浪矢死後，雜貨店的時間竟與33年後的凌晨至天明這段時間有了關連，所有投進雜貨店信箱的信件，都會跨越時空，來到33年後的雜貨店內，剛好被三個年輕人看到；而三個年輕人寫的回信，放在後門牛奶箱裡，也會瞬間回到33年前。第二章則是回到浪矢雄治死後，一位追求理想的音樂喜好者，在繼承家業與理想之間無法抉擇，求助解憂雜貨店的案例。年輕音樂家最後犧牲了自己，救了孤兒院裡的幼童，卻讓自創曲「重生」一直流傳下來。第三章則回到浪矢雄治當年為人們解憂的情景，為後事留下伏筆。第四章講述一個舉家逃債，父母為讓兒子順利活下去寧願雙雙自殺的故事。第五章則由三個年輕人利用時間優勢，替30年前的一個經濟弱勢女子預言日本80年代至90年代的經濟走勢，讓她能擺脫悲慘的命運。最後，則由這個最後在房地產累積大量財富的女富豪，出面解決孤兒院面臨的財務困境。原來，浪矢雄治在年輕時與孤兒院的前女院長曉子相戀，但因出身背景懸殊，遭受反對而分離。在冥冥之中，解憂雜貨店利用穿越時空的信件，解決了或指出了與孤兒院相關人士的諸多問題，甚至還拯救了戀人留下的孤兒院。神來一筆，浪矢爺爺在臨死前，針對一封空白求助信的解答，振奮了歷經「解謎之夜」的三個年輕人，讓他們對迷惘的未來充滿了自信—展現「解憂雜貨店」的出神功力。雖然，小說自始至終都未解釋為何有穿越時空的現象，只說無意中有人在冥冥中操控這一切。我相信是愛的力量，讓雄治對曉子的愛與諒解轉移到周遭遇到人生困境的人們。在整部小說中，唯一沒有利用解憂雜貨店解決問題的正是雄治本人，他忍受活生生與戀人分離之苦，卻將思念之情轉為幫助他人解憂之心。或許因為這樣，使時空出現一條相隔33年的相連通路，利用幫忙各個與孤兒院相關的孤苦人士，最後甚至拯救了丸光園孤兒院—戀人曉子終身未嫁全力守護之地。雄治與曉子，利用人生指引與照顧孤兒，將戀情化為大愛，是小說未明說但在讀完之後一直在心中不斷湧現的最終答案。
0010594847_4_3,F罩杯的深度,4.0,2017/10/23,《解憂雜貨店》：唯有善意，才能解憂《解憂雜貨店》是作者東野圭吾最有名的小說之一，全球銷售累計突破800萬本。全書沒有獵奇命案，反而在奇幻的設定裡頭加入大量洋蔥，深受讀者歡迎，長期佔據翻譯文學人氣榜的頭幾位。故事是說三位廢青偷車賊一天晚上偶然闖入一家名為「浪矢雜貨店」的荒廢老舖，打算借宿一宵時，鐵捲門上的投遞口突然莫名其妙地出現來自署名「月亮兔」的人的一封信，說她現正以參加奧運為目標積極受訓，卻得知男友得了不治之症，正在猶豫究要繼續訓練，抑或是放棄奧運陪伴男友。原來「浪矢雜貨店」的前主人浪矢爺爺設了「解憂信箱」，收到煩惱諮詢後，會把回信投進店後的隱蔽牛奶箱，由寫信人在翌日早上領回，多年來替懷有不同煩惱的寫信人紓憂解惑。不忍放下認真求教的月亮兔不管，廢青們決定提筆回信，絞盡腦汁思考如何回答。他們一把信投進牛奶箱，信便瞬間不見，轉眼間又收到回信，究竟是什麼一回事？在一來一回的書信往來中，他們更赫然發現月亮兔是處於過去1980年的人......信箱成為了「時光機」的設定特別，而東野寫作高明的地方，在於把全書處於不同時間點、看似毫無關聯的5個故事巧妙地串連，伏筆用心，也細膩地描寫了煩惱著的人、替人解決煩惱的人的心境，構成一部溫暖人心的作品。故事中的角色在東野筆下均有血有肉，當中我最喜歡浪矢爺爺，雖然在半開玩笑的心態開始了「解憂信箱」，最初收到的都是小孩子惡作劇的來信，甚至有人一口氣寫了30封無聊至極的諮詢信，他也是一一照答無誤——「不管是到底還是惡作劇，寫信給浪矢雜貨店的人，和真正為了煩惱而上門的人一樣，他們內心有破洞，重要的東西正從那個破洞漸漸流失。最好的證明，就是他們一定會來看牛奶箱 ，會來拿回信，他們很想要知道浪矢爺爺收到自己的信後會怎麼回答。你想想要亂篇煩惱也很辛苦。對方費了這麼大的功夫，絕對不可能不想知道答案。所以，我會努力想答案後，寫回信給他，絕對不能無視別人的心聲。」最終那個無聊投信者也向浪矢爺爺表達了歉意和答感謝。在某些殘酷的歲月裡，唯有善意才能修補內心的破洞，解救失落的心靈。===感受到浪矢爺爺的認真態度，嚴肅的來信也越來越多，道出了現代社會的各種現實問題：例如愛上了有婦之夫的女人懷了孩子，煩惱著應不應該把孩子生下來；寂寂無名的年輕人在煩惱著應不應該繼續堅守音樂之路，還是繼承父業；急需要錢的女OL煩惱著應不應該辭職，加入特種行業；中學生煩惱著應不應該跟著欠下巨款的父母跑路等等。各自在人生路途上迷惘著的來信人，隨著一封一封的書信交流，他們可能認同或不認同浪矢爺爺的意見，又或本來根本已經選擇了答案，但最重要的是，他們以寫信的契機，勇敢地面對心中的疑惑，在字裡行間逐漸釐清了內心的真實感受，在反思中找出了最合適自己的答案——「諮詢只是想得到心里內心所傾向的選擇。最終所謂命運還是自己一步步走出來的」。在書中，縱有惡人，最後也能彰顯了人性最根本的善良，即使是最初出現的3名廢青，也因誤闖浪矢雜貨店而開始替人解惑，做了好事，重拾身而為人的價值，在空白的地圖上重新出發。另外，穿越時空的設定，來自不同時間點的角色，正好濃縮了日本80年代至21世紀的歷史：披頭四由爆紅至解散、抵制莫斯科奧運至蘇聯解體、戰後日本經濟衰落至高速成長，後至泡沫經濟爆破進入大蕭條等等，寫出了日本社會的變遷，以及大時代下的人生起落，為跨越幾代的平凡雜貨店加添了濃厚的懷舊情懷。東野的文字不算艱澀，故事不算曲折，可是能夠把幾段不同時空的故事拼湊起來，帶出浪矢雜貨店的主軸，以新穎的手法，寫出了非一般的小說。《解憂雜貨店》是本治癒人心的窩心小說，每一段故事、每一封回信，都滲透著些許人生哲理、處世智慧。在紛亂的俗世，我們都需要一個心靈的窗口，正視自己內心的迷惘。《解憂雜貨店》告訴我們，許多時候，即便是來自陌生人的微小善意，已包含巨大的力量，為別人雪中送炭，化解煩憂。
0010594847_4_4,213,3.0,2017/10/23,是看過電影之後，對這本書感到好奇的，書比電影來的更精彩，心中總是會有ㄧ種揮之不去的感傷與愁悵
0010594847_4_5,Bivia,5.0,2017/10/14,這本書一共有五章 我前前後後哭了五次，很喜歡裡面所描述人與人之間的緣分、情感、關係，最後的結局更是有種“真的是太好了！”的想法，這是一本值得一讀再讀的好書 誠摯推薦。
0010594847_4_6,Jocelyn,5.0,2017/08/28,"真的好喜歡東野圭吾的這本小說，看完後，有一種溫柔的惆悵感揮之不去所有角色安排的也相當巧妙，在快到後面的1/4時大概有猜得到人物之間的關係但很棒的一點(也是很厲害的一點)，即使猜中了也不會覺得無聊...只會在心裡想到...""呀~~原來真的是這樣呀...""人與人之間的緣份和站在每個命運路口的選擇...透過書裡面的每篇故事，交織成了一種無法碰觸但又冥冥註定的氛圍.......覺得很棒呀～"
0010594847_4_7,YUYOYO,4.0,2017/08/27,是為了名作品和大作家追的，果然沒有讓我失望！劇情「解憂」的設定不算特別，但整體的佈局十分巧妙，而想傳達的東西也在一個又一個角色的出現與更迭中逐漸清晰，每個人應該都能從本書中得到截然不同的感想跟體悟，這便是一本書的迷人與價值之處！
0010594847_4_8,Kurt Fish,5.0,2017/08/17,每一小篇的故事篇幅不長卻都很有內容，少數幾本能讓人完完全全帶入情緒去讀的一本書，每一篇的結局都給我很大的反思，有的暖心有的感動，也有一點對世事感到無常的感覺，是很適合推薦的一本好書，不過如果是重度的推理迷的話，這本可能不大適合你
0010594847_4_9,OK,3.0,2017/07/24,故事背景新穎，但是讀完沒有特別的感受，非常平靜地看完了，不會特別推薦給親友。
0010594847_4_10,阿拉西,3.0,2017/06/27,真的是看到很多人推才跑來看但我覺得他的故事忠旨最後也只是要傳達一件事而以算是蠻直接簡單的內容所以也是那種只會想看一次的書
0010594847_4_11,發,5.0,2017/06/25,這是我第一次看東野圭吾的書老爺爺的每個回答都是讓人值得一想再想盡管可能當下沒有用 但是陰陽錯差的到未來的某個時刻居然用上了雜貨店與孤兒院的瓜葛 原來也是有一段愛情故事的~真正讓我感動的是小女孩長大後為了報答救命恩人而唱的那首歌作者真是狠心阿..居然讓一個大好青年這樣死去..好難過..雖然我不寫歌..但還是深有感觸..畢竟許多人不願接下家族事業而想要完成夢想而跟家人吵架的案子也滿多的..最讓我覺得扯的是講解股票的事..這有點不切實際..建議還是說研讀財經就好..有點透露太多 實在不好..不知作者這樣寫有何見解 也許我不懂吧?最後雖然是三個年輕人只是想測試而投了一張白紙..但是老爺爺還是回答了他們的問題...身有所用!值得再看一次 仔細思考思考 每一個回答的用意..也許會對自己人生迷惘有所幫助也說不定畢竟很多事要等以後才能明白~
0010594847_4_12,葛,4.0,2017/06/21,溫暖人心的小品，和作者一貫的類型不太一樣，是不同的感覺，雖然有些地方好像逸出現實邏輯了，但因為文筆和譯筆好，還是能吸引人心一直看下去！
0010594847_4_13,Jim Luo Eternal U.,5.0,2017/06/10,非常棒的一本書，在結局讓人意想不到，有種惆悵又有點溫馨，但又無奈，其實就是這個社會現況的縮影，我建議一讀再讀。
0010594847_4_14,Emily,5.0,2017/05/16,起初看到書的封面真的就像大家說的毫無興趣，是看到書評才購入的。寫作手法有別於以往的風格，內容相當溫馨感人，故事情節也挺有趣，是本療癒心靈的小說
0010594847_4_15,Yoyo,5.0,2017/04/12,用倒敘手法和不同人物的回憶去追回失去的真相.看到了真相大白的結局.真感到可以終於放下懸著的心.也佩服作者對人物對話的安排與呈現.
0010594847_4_16,酸果子,5.0,2017/04/12,故事裡帶有點令人想一直看下去的推理部分，人物的個性描寫也很具體，老爺爺更是讓人覺得心裡暖暖的，推薦給初次接觸推理小說的讀者。
0010594847_4_17,Darren,4.0,2017/04/02,故事的核心圍繞在日本某個偏遠城鎮一個叫浪矢的雜貨店，而故事中的所有人物都來自於雜貨店附近的孤兒院丸光園，而丸光園的創始人皆月曉子又和浪矢雜貨店的老闆浪矢雄治有相當的淵源。一開始以為每個篇章相互關連不是很大，沒想到看到最後，發現所有篇章出現的人物都是相關的，前後呼應，整個故事篇章的鋪成環環相扣，越看越覺得讚嘆。每一位諮商者的問題，無疑是現在人們常有的煩惱，人生道路上會遇到的各種抉擇，是愛情、親情、工作或夢想的煩惱，抑或是各種綜合的煩惱，作者透過穿越時空的方式來告訴讀者勇敢去做自己認為是對的事，因為事情並沒有想像中那麼可怕，只有勇敢面對，事情才有變好的轉機，一切都必須靠自己的力量才有獲得成功的可能。真心推薦。
0010594847_4_18,書蟲,5.0,2017/02/21,光看封面的介紹，難以著墨出它好看在哪，翻開之後就欲罷不能了，速速把它完食，時間和故事的邏輯性很好，看過這麼多本東野圭吾的書，這本是最好看的了！大推！
0010594847_4_19,Frankre,3.0,2017/01/25,如果您有空，翻看本書倒能找回一些樂趣。精彩的是他的對話，在平淡中娓娓道來，顯得平實又有趣。雖經過了翻譯，文辭仍然簡潔，想必原文更精采，能榮獲中央公論文藝獎，可謂實至名歸吧。
0010594847_5_0,葳葳,3.0,2017/01/21,可能期望太大，雖故事內容新穎但衝擊性不大。略感小小失望。
0010594847_5_1,Willy,5.0,2017/01/20,這是我第一次閱讀東野圭吾的書，真的很棒!原以為是五個短篇各自獨立的故事，直到發現各篇中有連結，更是愈看愈起勁。每篇故事由浪史爺爺的雜貨店建立起連結，影響著許多人的一生，令人驚艷也令人感動!
0010594847_5_2,單車人,5.0,2017/01/19,看完這本書真的可以解憂呢！雖然只是簡單的故事，卻帶出不簡單的人生大道理，讓人可以將憂愁化為快樂，成為小時候想要成為的大人！
0010594847_5_3,アイビ,5.0,2017/01/15,"因為朋友的大力推薦,第一次閱讀東野圭吾的作品,裡面雖然有五個章節,看到最後其實是緊緊相連的故事,前後呼應,一看就會一直接著看下去....."
0010594847_5_4,星星人,5.0,2017/01/14,"我看了這本書後,我覺得看這本書需要非大的邏輯概念,因為這裡面雖然章節少,但每一章和每一章都是有關連的,但著本書也稍微介紹了一些世界歷史且你在看的時候會感覺到被著本書吸住似的會一直想要直接把這本書一次看完,這本書的內容非常有趣,非常推薦大家!!"
0010594847_5_5,喬喬,5.0,2017/01/13,太好看啦!!!這是我看完本書的第一個想法其實這是我第一次看東野圭吾的書一開始會買來看其實是因為這本書實在是佔據排行榜太久了~基於好奇買來看看沒想到整個迷上了~~一篇篇看似獨立的小故事卻環環相扣著一翻開就會忍不住一直看下去看完內心暖暖的!!
0010594847_5_6,SASA,5.0,2017/01/09,"書中一篇篇獨立的小故事,撰寫了每位主角各自的人生,充斥著無奈、徬徨、猶豫,也帶出人情的溫暖。看似獨立的人生,卻因為解憂雜貨店被巧妙的串聯,原來不同時空下的人們,一直都被對方影響著。這本書讀到最後,會感到恍然大悟的精彩!"
0010594847_5_7,mooguia,5.0,2017/01/03,"第一次閱讀東野圭吾的作品,故事的內容與人物看似無關卻又環環相扣,過去與未來同時存在著,人生會遇到的種種事情透過一來一往的書信似乎都有解答,溫暖的筆觸.排序流暢,很容易一篇一篇接著閱讀。"
0010594847_5_8,keniris,5.0,2017/01/03,東野的時空科幻故事寫的好讓人訝異!時空交錯蝴蝶效應牽一髮動全身每個小故事部份看似無關最後都串在一起最後的結局也讓我驚訝不爆雷~等你自己買回家看!
0010594847_5_9,kobayashi98,5.0,2016/12/27,有別於一般推理小說，解憂雜貨店巧妙的融入奇幻的元素在故事當中。使得看似無關緊要的故事實則環環相扣，翻開第一頁後就忍不住一口氣直奔最後一頁。是東野圭吾作品系列當中相當值得推薦的一部小說。
0010594847_5_10,Cookie,4.0,2016/12/25,"這本書的內容有別於東野過往的作品,他對於人心的刻畫細膩,看他的書籍過了兩三天,這兩三天內總是會時時刻刻地想起書的內容,比起過往懸疑多了更多的溫馨感動"
