review_id,book_title,rating,review_cleaned,processed_text,pos_text
0010594847_6_12,解憂雜貨店,5.0,看到最後會發現書裡的每個細節從頭到尾都縝密的串聯在一起，嘴角會不自覺的上揚。作者用他溫暖的筆觸，在原本看似毫無關聯的平行時空裡說了一個扎扎實實而且有溫度的故事。,看到 後 發現 書裡 每個 細節 頭 尾 縝密 串聯 一起 嘴角 不自覺 上揚 作者 用 他 溫暖 筆觸 原本 看似 毫無關聯 平行 時 空裡 說 扎扎 實實 溫度 故事,看到/v 後/nr 發現/v 書裡/s 每個/r 細節/n 頭/n 尾/n 縝密/a 串聯/vn 一起/m 嘴角/n 不自覺/i 上揚/v 作者/n 用/p 他/r 溫暖/an 筆觸/n 原本/n 看似/v 毫無關聯/l 平行/n 時/ng 空裡/s 說/v 扎扎/nrt 實實/d 溫度/n 故事/n
0010594847_6_13,解憂雜貨店,4.0,一開始我以為這本書只是在寫一間雜貨店怎麼幫忙解決大大小的煩惱，但翻開書一看才發現原來這本書是用一個一個的故事穿插而成的。看似沒什麼交集的人卻可藉著木箱裡的信來溝通，真的讓我覺得非常神奇阿，而且我覺得這本書充滿了各式各樣的情感，有種魔力會讓人一直想繼續看下去，,一 開始 我 以為 本書 寫 一間 雜貨店 幫忙 解決 大小 煩惱 但 翻開 書 一看 才 發現 本書 用 故事 穿插 成 看似 沒 交集 人 可藉 木箱 裡 信來 溝通 真的 我 覺得 非常 神奇 阿 我 覺得 本書 充滿 各式 各樣 情感 有種 魔力 人 繼續 看 下去,一/m 開始/v 我/r 以為/c 本書/r 寫/v 一間/m 雜貨店/n 幫忙/v 解決/v 大小/b 煩惱/a 但/c 翻開/v 書/n 一看/u 才/d 發現/v 本書/r 用/p 故事/n 穿插/v 成/v 看似/v 沒/d 交集/v 人/n 可藉/v 木箱/n 裡/f 信來/v 溝通/v 真的/d 我/r 覺得/v 非常/d 神奇/a 阿/j 我/r 覺得/v 本書/r 充滿/v 各式/r 各樣/r 情感/n 有種/r 魔力/n 人/n 繼續/v 看/v 下去/t
0010594847_6_14,解憂雜貨店,5.0,這是第一次看東野圭吾的書也知道這本書有別於他以往的風格看完之後在心裡真的有不小的震撼每一段故事都在心裡掀起波瀾隨著情節的起伏到最後彷彿將分岔的支線匯聚成一直線心裡的結與困惑也瞬間解開讓人有種茅塞頓開的愉悅真的很佩服東野圭吾筆下所帶來的力量與餘韻,第一次 看 東野圭 吾 書 知道 本書 有別 於 他 以往 風格 看完 之 後 心裡 真的 不小 震撼 每 一段 故事 心裡 掀起 波瀾 隨著 情節 起伏 後 彷彿 分岔 支線 匯 聚成 線 心裡 結與 困惑 瞬間 解開 人 有種 茅塞 頓開 愉悅 真的 很 佩服 東野圭 吾 筆 下 所 帶來 力量 餘 韻,第一次/m 看/v 東野圭/nr 吾/r 書/n 知道/v 本書/r 有別/d 於/e 他/r 以往/t 風格/n 看完/v 之/u 後/nr 心裡/s 真的/d 不小/a 震撼/v 每/zg 一段/m 故事/n 心裡/s 掀起/v 波瀾/nz 隨著/v 情節/n 起伏/v 後/nr 彷彿/v 分岔/v 支線/n 匯/v 聚成/v 線/n 心裡/s 結與/v 困惑/a 瞬間/t 解開/v 人/n 有種/r 茅塞/nr 頓開/v 愉悅/a 真的/d 很/zg 佩服/v 東野圭/nr 吾/r 筆/q 下/f 所/u 帶來/v 力量/n 餘/m 韻/n
0010594847_6_15,解憂雜貨店,4.0,"一間看似老舊的雜貨店影藏著我們意想不到的力量環環相扣著故事裡的每位主人翁以為毫無關聯 不同時代下的人們卻在解憂雜貨,透過牛奶箱裡一來一往的信有了密不可分的連接~~~裡頭的故事會讓人上癮!!!!",一間 看似 舊 雜貨 店影 藏著 意想不到 力量 環環 相扣 故事 裡 每位 主人翁 以為 毫無關聯 不同 時代 下 人們 解憂 雜貨 透過 牛奶箱 裡 一來 一往 信 密不可分 連接 裡頭 故事 人 上 癮,一間/m 看似/v 舊/a 雜貨/n 店影/n 藏著/v 意想不到/l 力量/n 環環/j 相扣/v 故事/n 裡/f 每位/r 主人翁/n 以為/c 毫無關聯/l 不同/a 時代/n 下/f 人們/n 解憂/v 雜貨/n 透過/v 牛奶箱/n 裡/f 一來/d 一往/d 信/n 密不可分/l 連接/v 裡頭/f 故事/n 人/n 上/f 癮/n
0010594847_6_16,解憂雜貨店,5.0,真的很好看!!!!超級推薦大家,真的 很 好看 超級 推薦 大家,真的/d 很/zg 好看/v 超級/b 推薦/v 大家/n
0010594847_6_17,解憂雜貨店,5.0,我本身是東野圭吾的書迷，我非常喜愛他諸多推理作品。而這本書蟬聯了排行榜許久，讓我對它抱著很大的期待。但是看完後讓我有點小小的失望，可能是和我當初想的風格有些差異，因為我仍就保持著它是以推理取向為主的小說。不過呢，排除我個人的偏見外，這本書還是非常值得推薦的！這本書的每個故事看似各自獨立但一篇篇看下來卻發現都有關聯性，最後的結局更是讓人意想不到。而且書中營造一種溫暖的氛圍，每一篇故事都給讀者很大的正向能量，他強調人與人互動最美的片段，無論是情人家人甚至是陌生人都是如此。而其中我最喜歡的是那位失意的音樂家犧牲生命救出小男孩的故事，而最後那位男孩的姐姐成為知名藝人翻唱他生前的作品。首先讓我感動的是那位音樂家，就像新聞上有些英雄一樣，但更讓我哽咽失聲的是那位姐姐，她不斷的將這位先生的事蹟告訴人們，讓他生命的價值和他的愛發揚光大，讓這份溫暖散播給更多的人們。看完這本書後，做任何事時都更有鬥志，彷彿是這本書賜予我們的魔法，就像＂解憂雜貨店＂一樣！,我 本身 東野圭 吾 書 迷 我 非常 喜愛 他 諸多 推理 作品 本書 蟬聯 排行榜 許久 我 抱著 很大 期待 看 完 後 我 點 小小的 失望 我 當初 風格 差異 我 仍 保持 以 推理 取向 主 小說 不 過 排除 我個 人 偏見 外 本書 非常 值得 推薦 本書 每個 故事 看似 各自 獨立 但 一篇篇 看 下來 發現 關聯性 後 結局 更是 人 意想不到 書 中 營造 一種 溫暖 氛圍 每 一篇 故事 讀者 很大 正向 能量 他 強調 人 人互動 最美 片段 情人 家人 陌生人 如此 其中 我 喜歡 那位 失意 音樂家 犧牲 生命 救出 小男孩 故事 後 那位 男孩 姐姐 成為 知名 藝人 翻唱 他 生前 作品 我 感動 那位 音樂家 像 新聞 上 英雄 但 我 哽咽 失聲 那位 姐姐 她 這位 先生 事 蹟 告 訴 人 們 他 生命 價值 他 愛 發揚 光大 這份 溫暖 散播 更多 人們 看完 本書 後 做 任何 事時 鬥志 彷彿 本 書 賜 予 我 們 魔法 像解 憂雜 貨店,我/r 本身/r 東野圭/nr 吾/r 書/n 迷/v 我/r 非常/d 喜愛/v 他/r 諸多/m 推理/v 作品/n 本書/r 蟬聯/v 排行榜/n 許久/m 我/r 抱著/v 很大/a 期待/v 看/v 完/v 後/nr 我/r 點/q 小小的/z 失望/v 我/r 當初/t 風格/n 差異/n 我/r 仍/d 保持/v 以/p 推理/v 取向/v 主/n 小說/n 不/d 過/ug 排除/v 我個/r 人/n 偏見/n 外/f 本書/r 非常/d 值得/v 推薦/v 本書/r 每個/r 故事/n 看似/v 各自/r 獨立/v 但/c 一篇篇/m 看/v 下來/v 發現/v 關聯性/n 後/nr 結局/n 更是/d 人/n 意想不到/l 書/n 中/f 營造/v 一種/m 溫暖/an 氛圍/n 每/r 一篇/m 故事/n 讀者/n 很大/a 正向/d 能量/n 他/r 強調/v 人/n 人互動/l 最美/a 片段/m 情人/n 家人/n 陌生人/n 如此/c 其中/r 我/r 喜歡/v 那位/r 失意/v 音樂家/n 犧牲/v 生命/vn 救出/v 小男孩/n 故事/n 後/nr 那位/r 男孩/n 姐姐/n 成為/v 知名/v 藝人/n 翻唱/v 他/r 生前/t 作品/n 我/r 感動/v 那位/r 音樂家/n 像/v 新聞/n 上/f 英雄/ns 但/c 我/r 哽咽/v 失聲/v 那位/r 姐姐/n 她/r 這位/rz 先生/n 事/n 蹟/zg 告/v 訴/vg 人/n 們/k 他/r 生命/vn 價值/n 他/r 愛/v 發揚/v 光大/j 這份/mq 溫暖/an 散播/vn 更多/d 人們/n 看完/v 本書/r 後/nr 做/v 任何/r 事時/t 鬥志/n 彷彿/v 本/r 書/n 賜/v 予/vg 我/r 們/k 魔法/n 像解/v 憂雜/a 貨店/n
0010594847_6_18,解憂雜貨店,5.0,劇情很有起伏卻不會感到負擔每個事件都相互有關聯 讓人非常期待文字所表達出的情感真摯 人物刻畫細膩結局也是令人驚訝 很棒!是很值得看的一部毫無血腥只有真情的推理小說,劇情 很 起伏 不 感到 負擔 每個 事件 相互 有關 聯讓 人 非常 期待 文字 所表 達出 情感 真摯 人物 刻畫 細膩 結局 令人 驚訝 很棒 很 值得 看 一部 血腥 真情 推理 小 說,劇情/n 很/d 起伏/v 不/d 感到/v 負擔/v 每個/r 事件/n 相互/d 有關/vn 聯讓/v 人/n 非常/d 期待/v 文字/n 所表/n 達出/v 情感/n 真摯/a 人物/n 刻畫/n 細膩/a 結局/n 令人/nrt 驚訝/a 很棒/a 很/d 值得/v 看/v 一部/m 血腥/a 真情/n 推理/v 小/a 說/v
0010594847_6_19,解憂雜貨店,5.0,看完《解憂雜貨店》，心中驚嘆之情溢於言表。在寫冗長的評鑑之前，先思考一件事：《解憂雜貨店》究竟該歸類為文學類還是推理類？作者東野圭吾是以推理小說聞名於世的，而這本小說在行文運筆中、伏筆運用的時機是推理小說常見的，但在內容體裁上、文章架構，是文學小說常去探討的問題，坊間書局通常因為作者而將《解憂雜貨店》分類為推理小說，但就我閱讀完後，《解憂雜貨店》更富有文學小說的內涵，只是借用了推理小說的慣用筆法。會想一頁一頁看下去，看完之後，更覺得他不只是一本小說，更啟發了我們很多的認知。解憂雜貨店的選材很有趣，以一間雜貨店與解憂老先生為故事背景，再以三位少年作為「說故事」的主角。而這種由多篇短篇合成一整個長篇的小說，常欠缺的是故事的契合性與流暢度，但《解憂雜貨店》在這方面處理得非常好，通篇讀完就只有「環環相扣、前後呼應」這種讚嘆之詞。故事內容不乏與「解憂」相關，五篇短篇分別述說了四位前來解憂的人，與一位解憂雜貨店的老闆──浪矢雄治。而這四位前來解憂的煩惱者各用四種不同的視角去書寫，分別為：現代的三位少年、過去的諮詢者、過去對浪矢雄治的諮詢者、現代與過去視角的諮詢者。(寫起來格位拗口，但這真的不容易表達)東野圭吾在視角的處理上雖說仍有不足(我知道我很挑剔)，但已經算是少間的佳作。視角轉換在小說上算是蠻困難的筆法，尤其是要轉換很多次，再加上要讓讀者了解現在是以「何人」的視角去說故事。而東野圭吾不但能做到，還能上下文環環相扣，可見他的功夫做得很深，與多年運筆的經驗。佩服！再談內容，解憂這種事，要「答得精妙、想得實際、做得到」是非常困難的。每次版主在幫人解憂何其不要想如何答得精妙、如何想得實際，最重要也最困難的是諮詢者做得做不到。而故事中這幾位諮詢者，有的用自己的方式理解、並說服自己；有的因為未懂得珍惜而失去了寶貴的東西(這篇請見《解憂雜貨店》第四章，個人覺得這章算是突現本書層次的重要章節)。雖然到了文末並未交代為何解憂雜貨店能穿越時空？為何丸光園與解憂雜貨店有特殊的關聯(文末有暗示，但並不明確)，但這些種種卻是身為讀者的樂趣，有些東西本來就不應該用太制式化的去解答，留點懸念供讀者在閱讀完後重複咀嚼，才能體會出真正的意涵。到最後想特別提出三名少年寄出的「空白諮詢信」，其實這是很有趣的問題，而東野圭吾也答得精妙。他說(節錄)：「你的地圖是一張白紙，所以，即使想決定目的地，也不知道在哪裡。但是，不妨換一個角度思考，正因為是白紙，所以可以畫任何地圖，一切掌握在你自己手上。你很自由，充滿了無限可能。這是很棒的事，我衷心祈禱你可以相信自己，無悔地燃燒自己的人生。」生命從來沒有一帆風順，你會遇到許多困難，正因為遇到困難而退縮、逃避，是永遠無法跨越他的。辦法永遠是人想出來的，解決一切的方法也正是靠自己胼手胝足才能換來成功。解的是別人的憂，卻在無形中，填補了我們內心的空白，這是看完此書後很喜歡的一句話。,看 完解 憂雜 貨店 心中 驚嘆之情溢 於 言表 寫 冗長 評鑑 之前 先 思考 一件 事解 憂雜 貨店 該 歸 類 文學類 推理 類 作者 東野圭 吾 以 推理 小 說 聞名於世 本小 說 行文 運筆 中伏 筆 運用 時機 推理 小 說 常見 但 內容 體裁 上 文章 架構 文學 小 說 常 去 探討 問題 坊間 書局 作者 解 憂雜 貨店 分類 推理 小說 但 我 閱讀 完 後 解 憂雜 貨店 富有 文學小說 內涵 借用 推理 小 說 慣用 筆法 一頁 一頁 看 下去 看完 之 後 覺得 他 不 一本 小 說 啟發 很多 認知 解憂 雜貨店 選材 很 有趣 以 一間 雜貨店 解憂 老先生 故事 背景 以 三位 少年 作為 說 故事 主角 這種 由 多篇 短篇 合成 一整 個 長 篇 小說 常 欠缺 故事 契合 性與流 暢度 但 解憂 雜貨店 方面 處理 得 非常 通篇 讀完 環環 相扣 前 後 呼應 種 讚 嘆 之 詞 故事 內容 不乏 解憂 相關 五篇 短篇 分別 述 說 四位 前來 解憂 人 一位 解憂 雜貨店 闆 浪 矢 雄 治 四位 前來 解憂 煩惱 者 各 用 四種 不同 視角 去 書 寫 分別 現代 三位 少年 過去 諮詢 者 過去 浪 矢 雄治 諮詢 者 現代 過去 視角 諮詢 者 寫 起來 格位 拗口 但 真的 不 容易 表達 東野圭 吾 視角 處理 上 雖說 仍 不足 我 知道 我 很 挑剔 但 已經 算是 少間 佳作 視角 轉換 小說 上 算是 蠻 困難 筆法 轉換 很 多次 加上 讀者 了解 現在 以 何人 視角 去 說 故事 東野 圭吾 做到 上下文 環環 相扣 他 功夫 做 得 很 深 多年 運筆 經驗 佩服 談 內容 解憂 這種 事 答得 精妙 想得 實際 做 得到 非常 困難 每次 版主 幫人 解憂 不要 答得 精妙 想得 實際 重要 困難 諮詢 者 做 得 做 不到 故事 中 幾位 諮詢 者 用 方式 理解 並說 服 未 懂得 珍惜 失去 寶貴 東西 篇 請 見解 憂雜 貨店 第四章 個 人 覺得 這章 算是 突現 本書 層次 重要 章節 文末 交代 何解 憂雜 貨店 穿越 時空 何 丸 光園 解憂 雜貨 店 特殊 關聯 文末 暗示 但 並 不明 確 但 種種 身 讀者 樂趣 東西 本來 不 應該 用 太 制式化 去 解答 留點 懸念 供讀 者 閱讀 完 後 重 複 咀嚼 才能 體會 出 真正 意涵 後 特別 提出 三名 少年 寄出 空白 諮詢 信 其實 很 有趣 問題 東野圭 吾 答得 精妙 他 說 節錄 你 地圖 一張 白紙 決定 目的地 不 知道 哪裡 不妨 換 角度 思考 正 白紙 畫 任何 地圖 一切 掌握 你 手上 你 很 自由 充滿 無限 很棒 事 我 衷心 祈禱 你 相信 無悔 地 燃燒 人生 生命 沒有 一帆風順 你 遇到 許多 困難 正 遇到 困難 退縮 逃避 永遠 無法 跨越 他 辦法 永遠 人 出來 解決 一切 方法 胼手胝足 才能 換來 成功 解 別人 憂 無形 中 填補 內心 空白 看 完 此 書 後 很 喜歡 一句 話,看/v 完解/v 憂雜/a 貨店/n 心中/s 驚嘆之情溢/i 於/nr 言表/n 寫/v 冗長/a 評鑑/v 之前/f 先/d 思考/v 一件/m 事解/n 憂雜/a 貨店/n 該/r 歸/v 類/q 文學類/n 推理/v 類/zg 作者/n 東野圭/nr 吾/r 以/p 推理/v 小/a 說/v 聞名於世/i 本小/d 說/v 行文/n 運筆/n 中伏/j 筆/q 運用/vn 時機/n 推理/v 小/a 說/v 常見/a 但/c 內容/n 體裁/n 上/f 文章/n 架構/n 文學/n 小/a 說/v 常/d 去/v 探討/v 問題/n 坊間/n 書局/n 作者/n 解/v 憂雜/a 貨店/n 分類/vn 推理/v 小說/n 但/c 我/r 閱讀/v 完/v 後/nr 解/v 憂雜/a 貨店/n 富有/v 文學小說/l 內涵/n 借用/v 推理/v 小/a 說/v 慣用/n 筆法/n 一頁/m 一頁/m 看/v 下去/t 看完/v 之/u 後/nr 覺得/v 他/r 不/d 一本/m 小/a 說/v 啟發/v 很多/m 認知/v 解憂/v 雜貨店/n 選材/n 很/d 有趣/a 以/p 一間/m 雜貨店/n 解憂/v 老先生/nr 故事/n 背景/n 以/p 三位/m 少年/m 作為/v 說/v 故事/n 主角/n 這種/r 由/p 多篇/m 短篇/b 合成/v 一整/d 個/m 長/a 篇/q 小說/n 常/d 欠缺/v 故事/n 契合/v 性與流/n 暢度/a 但/c 解憂/v 雜貨店/n 方面/n 處理/v 得/ud 非常/d 通篇/n 讀完/v 環環/j 相扣/v 前/f 後/nr 呼應/v 種/q 讚/yg 嘆/v 之/u 詞/n 故事/n 內容/n 不乏/v 解憂/v 相關/v 五篇/m 短篇/b 分別/d 述/vg 說/v 四位/m 前來/t 解憂/v 人/n 一位/m 解憂/v 雜貨店/n 闆/zg 浪/n 矢/ng 雄/nr 治/v 四位/m 前來/t 解憂/v 煩惱/a 者/k 各/r 用/p 四種/m 不同/a 視角/n 去/v 書/n 寫/v 分別/d 現代/t 三位/m 少年/m 過去/t 諮詢/vn 者/k 過去/t 浪/n 矢/ng 雄治/n 諮詢/vn 者/k 現代/t 過去/t 視角/n 諮詢/vn 者/k 寫/v 起來/v 格位/n 拗口/n 但/c 真的/d 不/d 容易/a 表達/v 東野圭/nr 吾/r 視角/n 處理/vn 上/f 雖說/c 仍/d 不足/a 我/r 知道/v 我/r 很/d 挑剔/v 但/c 已經/d 算是/v 少間/n 佳作/n 視角/n 轉換/v 小說/n 上/f 算是/v 蠻/d 困難/an 筆法/n 轉換/v 很/d 多次/m 加上/v 讀者/n 了解/v 現在/t 以/p 何人/r 視角/n 去/v 說/v 故事/n 東野/ns 圭吾/ns 做到/v 上下文/j 環環/j 相扣/v 他/r 功夫/n 做/v 得/ud 很/d 深/a 多年/m 運筆/n 經驗/vn 佩服/v 談/v 內容/n 解憂/v 這種/r 事/n 答得/v 精妙/a 想得/v 實際/n 做/v 得到/v 非常/d 困難/an 每次/r 版主/n 幫人/n 解憂/v 不要/df 答得/v 精妙/a 想得/v 實際/n 重要/a 困難/an 諮詢/vn 者/k 做/v 得/ud 做/v 不到/v 故事/n 中/f 幾位/m 諮詢/vn 者/k 用/n 方式/n 理解/v 並說/c 服/vn 未/t 懂得/v 珍惜/a 失去/v 寶貴/a 東西/n 篇/q 請/v 見解/v 憂雜/a 貨店/n 第四章/m 個/m 人/n 覺得/v 這章/r 算是/v 突現/v 本書/r 層次/m 重要/a 章節/n 文末/n 交代/n 何解/v 憂雜/a 貨店/n 穿越/v 時空/n 何/r 丸/q 光園/n 解憂/v 雜貨/n 店/n 特殊/a 關聯/n 文末/n 暗示/v 但/c 並/c 不明/v 確/d 但/c 種種/q 身/ng 讀者/n 樂趣/a 東西/ns 本來/t 不/d 應該/v 用/p 太/n 制式化/v 去/v 解答/v 留點/n 懸念/n 供讀/v 者/k 閱讀/v 完/v 後/nr 重/a 複/zg 咀嚼/v 才能/v 體會/n 出/v 真正/d 意涵/n 後/nr 特別/d 提出/v 三名/m 少年/m 寄出/v 空白/n 諮詢/vn 信/n 其實/d 很/d 有趣/a 問題/n 東野圭/nr 吾/r 答得/v 精妙/a 他/r 說/v 節錄/v 你/r 地圖/n 一張/m 白紙/n 決定/v 目的地/n 不/d 知道/v 哪裡/r 不妨/v 換/v 角度/n 思考/v 正/d 白紙/n 畫/zg 任何/r 地圖/n 一切/r 掌握/v 你/r 手上/s 你/r 很/d 自由/a 充滿/v 無限/l 很棒/a 事/n 我/r 衷心/n 祈禱/v 你/r 相信/v 無悔/v 地/uv 燃燒/v 人生/n 生命/vn 沒有/v 一帆風順/i 你/r 遇到/v 許多/m 困難/an 正/d 遇到/v 困難/an 退縮/v 逃避/v 永遠/d 無法/v 跨越/v 他/r 辦法/n 永遠/d 人/n 出來/v 解決/v 一切/r 方法/n 胼手胝足/i 才能/v 換來/v 成功/a 解/v 別人/r 憂/v 無形/n 中/f 填補/v 內心/n 空白/n 看/v 完/v 此/r 書/n 後/nr 很/d 喜歡/v 一句/m 話/x
0010594847_7_0,解憂雜貨店,5.0,東野圭吾的這本小說，是目前他的作品中我最喜歡的一本，故事的鋪陳除了懸疑，還有許多溫馨以及發人省思之處，情節緊湊，也無冷場，與近期的小說「別相信陌生人」一樣，讓我想一口氣看完，,東野圭 吾 這本 小 說 目前 他 作品 中 我 喜歡 一本 故事 鋪 陳 懸疑 許多 溫馨 發人 省思 之處 情節 緊湊 無 冷場 近期 小 說 相信 陌生人 我 一口 氣 看 完,東野圭/nr 吾/r 這本/r 小/a 說/v 目前/t 他/r 作品/n 中/f 我/r 喜歡/v 一本/m 故事/n 鋪/v 陳/nr 懸疑/v 許多/m 溫馨/a 發人/n 省思/n 之處/r 情節/n 緊湊/a 無/v 冷場/n 近期/t 小/a 說/v 相信/v 陌生人/n 我/r 一口/m 氣/n 看/v 完/v
0010594847_7_1,解憂雜貨店,5.0,當我第一眼看到這本書，就被它的書名所吸引，現在的社會很進步、腳步很快，可是在忙碌的生活中，同時也充斥著大大小小的煩惱。對於我而言，有些煩惱可以解決，但是，有更多的煩惱是我寧願逃避也完全不想正視的。閱讀這本書的時候，我不知為何總覺得很溫暖，雖然是書中人物的煩惱，但是當他們的煩惱得到回覆時，我卻深深地感到喜悅，作者將每個獨立的事件牽在一起，當單一事件全部組合起來之後，情感張力便顯得更加強大。一開始我也會幻想，要是現實生活中也有那麼一間雜貨店，可以讓我傾訴煩惱、替我排憂解惑那該有多好，但是我發現即使這樣的雜貨店並不存在，有許多溫暖的人們是可以填補雜貨店的空白，他們也願意傾聽並提供給我們意見，浪矢雜貨店不也是因為有「人」這個重要的因素，才能帶給這部小說這麼溫暖的感覺嗎？,當 我 第一眼 看到 本書 書名 所 吸引 現在 社會 很 進步 腳步 很快 忙碌 生活 中 充斥 大大小小 煩惱 於 我 而言 煩惱 解決 煩惱 我 寧願 逃避 完全 不想 正視 閱讀 本書 時候 我 不知 總 覺 得 很 溫暖 書 中 人物 煩惱 當 煩惱 得到 回覆 時 我 深深地 感到 喜悅 作者 每個 獨立 事件 牽 一起 當 單一 事件 全部 組合 起來 之 後 情感 張力 便 顯得 強大 一 開始 我 幻想 現實 生活 中 一間 雜貨店 我 傾訴 煩惱 替 我 排憂 解惑 該 我 發現 雜貨店 並 不 存在 許多 溫暖 人們 填補 雜貨店 空白 願意 傾聽 並 提供 意見浪矢雜 貨店 不 有人 重要 因素 才能 帶 這部 小 說 這麼 溫暖 感覺,當/p 我/r 第一眼/m 看到/v 本書/r 書名/n 所/u 吸引/v 現在/t 社會/n 很/d 進步/d 腳步/n 很快/d 忙碌/a 生活/vn 中/f 充斥/v 大大小小/z 煩惱/a 於/nr 我/r 而言/c 煩惱/a 解決/v 煩惱/a 我/r 寧願/d 逃避/v 完全/ad 不想/v 正視/v 閱讀/v 本書/r 時候/n 我/r 不知/v 總/b 覺/v 得/ud 很/d 溫暖/an 書/n 中/f 人物/n 煩惱/a 當/p 煩惱/a 得到/v 回覆/v 時/ng 我/r 深深地/i 感到/v 喜悅/a 作者/n 每個/r 獨立/v 事件/n 牽/v 一起/m 當/p 單一/b 事件/n 全部/n 組合/v 起來/v 之/u 後/nr 情感/n 張力/nr 便/d 顯得/v 強大/a 一/m 開始/v 我/r 幻想/n 現實/n 生活/vn 中/f 一間/m 雜貨店/n 我/r 傾訴/v 煩惱/a 替/p 我/r 排憂/v 解惑/v 該/r 我/r 發現/v 雜貨店/n 並/c 不/d 存在/v 許多/m 溫暖/an 人們/n 填補/v 雜貨店/n 空白/n 願意/v 傾聽/v 並/c 提供/v 意見浪矢雜/i 貨店/n 不/d 有人/r 重要/a 因素/n 才能/v 帶/v 這部/r 小/a 說/v 這麼/r 溫暖/an 感覺/n
0010594847_7_2,解憂雜貨店,4.0,在還沒翻開書之前，腦中預想的是每篇故事都是獨立的，老闆為不同人解決煩惱，彼此不會有關聯，再看下去之後，情節不是我想的這麼單純，穿越過去、未來，也以不同人的角度去述說故事，每段故事的主角都有關聯，看到故事的結尾，讓我倒抽一口冷氣，這是一本很精采，會讓人想一直看下去的書,沒翻 開書 之前 腦 中 預想 每篇 故事 獨 立的老 闆 不同 人 解決 煩惱 彼此 不 關聯 看 下去 之 後 情節 不是 我 這麼 單純 穿越 過去 未來 以 不同 人 角度 去 述 說 故事 每 段 故事 主角 關聯 看到 故事 結尾 我 倒 抽 一口 冷氣 一本 很精采 人 看 下去 書,沒翻/v 開書/v 之前/f 腦/n 中/f 預想/v 每篇/r 故事/n 獨/a 立的老/nr 闆/yg 不同/a 人/n 解決/v 煩惱/a 彼此/r 不/d 關聯/ns 看/v 下去/t 之/u 後/nr 情節/n 不是/c 我/r 這麼/r 單純/a 穿越/v 過去/t 未來/t 以/p 不同/a 人/n 角度/n 去/v 述/vg 說/v 故事/n 每/zg 段/q 故事/n 主角/n 關聯/ns 看到/v 故事/n 結尾/n 我/r 倒/v 抽/v 一口/m 冷氣/n 一本/m 很精采/n 人/n 看/v 下去/t 書/n
0010594847_7_3,解憂雜貨店,5.0,看著看著會因為毛骨悚然而起雞皮疙瘩，到了最後卻又因溫暖感人而潸然淚下。雖然這本書是由幾則短篇構成的，但其實到了最後會發現人物之間的交錯與關聯。身為推理迷的我，以前就知道他是位推理小說家，但這似乎是我第一次閱讀東野圭吾的著作，這次讀完「解憂雜貨店」，內心充滿了感動雖然這與多數的推理小說風格不同，但也要動點腦筋串起各個人物以及時間的關聯性，算是輕鬆又動人的小說,看著 看著 毛骨悚然 起 雞皮 疙瘩 後 因 溫暖 感人 潸然 淚下 本書 由 幾則 短篇 構成 但其 實到 後 發現 人物 之間 交錯 關聯身 推理 迷 我 以前 知道 他 位 推理 小 說 家 但 我 第一次 閱讀 東野 圭吾 著作 這次 讀 完解 憂雜 貨店 內心 充滿 感動 多數 推理 小 說 風格 不同 但 動點 腦筋 串起 各個 人物 時間 關聯性 算是 輕 鬆 動 人 小 說,看著/v 看著/v 毛骨悚然/i 起/v 雞皮/n 疙瘩/n 後/nr 因/p 溫暖/an 感人/n 潸然/z 淚下/n 本書/r 由/p 幾則/m 短篇/b 構成/v 但其/c 實到/v 後/nr 發現/v 人物/n 之間/f 交錯/n 關聯身/n 推理/v 迷/v 我/r 以前/f 知道/v 他/r 位/q 推理/v 小/a 說/v 家/q 但/c 我/r 第一次/m 閱讀/v 東野/ns 圭吾/ns 著作/n 這次/r 讀/v 完解/v 憂雜/a 貨店/n 內心/n 充滿/v 感動/v 多數/m 推理/v 小/a 說/v 風格/n 不同/a 但/c 動點/n 腦筋/n 串起/v 各個/r 人物/n 時間/n 關聯性/n 算是/v 輕/a 鬆/zg 動/v 人/n 小/a 說/v
0010594847_7_4,解憂雜貨店,5.0,"時間空間的層層相連,人與物與事的輝映,不管在哪裡都會有相關的事情將世界拉近在自己的身邊,或許你不了解但卻是真實存在的!此書用巧妙的時間順序,邏輯的思考能力,用了最溫暖的主人翁跟大家說著事情的經過!或許這個世上沒有這間雜貨店,也部會沒有煩惱,但我卻在書中得到了勇氣和希望,人人都可以是你的na mi ya o zi i san",時間 空間 層層 相連 人與物 事 輝映 哪裡 相關 事情 世界 拉近 身邊 你 不 了解 但 真實 存在 此書 用 巧妙 時間 順序 邏輯 思考 能力 用 溫暖 主人翁 大家 說著 事情 世上 沒有 這間 雜貨店 部會 沒有 煩惱 但 我 書 中 得到 勇氣 希望 人人 你 namiyaoziisan,時間/n 空間/n 層層/n 相連/v 人與物/n 事/n 輝映/v 哪裡/r 相關/v 事情/n 世界/n 拉近/v 身邊/s 你/r 不/d 了解/v 但/c 真實/d 存在/v 此書/r 用/p 巧妙/a 時間/n 順序/n 邏輯/n 思考/v 能力/n 用/p 溫暖/an 主人翁/n 大家/n 說著/v 事情/n 世上/s 沒有/v 這間/r 雜貨店/n 部會/n 沒有/v 煩惱/a 但/c 我/r 書/n 中/f 得到/v 勇氣/n 希望/v 人人/n 你/r namiyaoziisan/eng
