review_id,reviewer_name,rating,review_date,review
0010919211_2_5,hm9SlxgZEl,0.5,2024/11/04,因為未能同意作者的觀點而感覺是歪理很多道理很顯然意見而且講解亦不詳盡，最後也不知道要怎麼做看了一半已經看不下去了
0010919211_2_7,Adam,1.0,2024/10/04,這是本不值得你花時間看的書。作者的鋪述方式，可以說是在引導向歪的思考。例如利用文字定義的不精確、多義性、誤用，或是編造不存在的案例等，來導引觀眾聽眾的思考。當然不會是每句話全部都是錯的，但是其中詭異不順的偏差觀念太多。而因為書是靜態媒體，你又不能對印在紙上的字吐嘲說你這邊講的✖✖✖✖有什麼問題，不應該這樣講。書上的字還是會其自顧自的一直講下去。另外，所謂的正確觀念會與環境有關。如果是活在一個 「隨人顧性命、壞人抓不完／不會被抓」 的世界的話，那好吧，被害人你的確是檢討自己就好了。在一個「隨人顧性命、壞人抓不完／不會被抓」 的世界的話，去主張 「加害人的責任」 的意義的確不大；不如被害人檢討自己的疏失與加強防衛。因為反正在那個社會加害人永遠抓不完、也不會被抓的話，這時去講他們的責任是沒有任何的幫助或補救意義的（如果你活在那樣一個社會的話）。
0010919211_2_8,涼,1.0,2024/09/24,整體用一種假裝理性的口吻，寫充滿偏見的內容，跟男性紅藥丸搭訕課程差不多扭曲。可能作者自己覺得自己的邏輯自洽，但邏輯要自洽不難，畢竟邏輯從底部就歪著長也能圓起來。開篇的文章就讓人啼笑皆非，包括「商人的對錯觀是誰損失大就是誰錯」等等從沒真的被重傷過的既得利益者觀點發言；或是「母親保護孩子是為了繁衍、男性炫富也是為了繁衍」，將「偉大母愛」和「男性權力慾望」兩件精神價值完全不可比的事情全用區區繁衍欲無腦掛勾，一邊變相在貶低母愛，一邊為男性欲望開脫。後續的內容稍嫌空泛，沒有甚麼特別讓人有不同感悟的想法，大略來講是教人避免被他人帶風向，要自己多想一些。作者可能有點商業上的成就，但也僅僅是如此，市面上有很多寫得更好更有內容的商管書籍。這本被推薦為暢銷書，行銷策略上佔了大半原因。
0010919211_2_9,Soooo,0.5,2024/09/15,紅藥丸感很重 說教感很重太多個人主觀論述不會獨立思考的人不建議看刻板印象跟封建思想過多作者自己邏輯也沒有很好是一本看似不錯 卻存在很多疑問的書可能作者是在中國環境下長大也有關係看完這本書反而會覺得思想被害
0010919211_2_10,readingbusiness 閱讀商業,5.0,2024/09/12,這本書可謂開啟了我對商業書籍的愛好，本身專業是法律的我，突然發現商業好有趣，很想了解更多，讓我的專業和商業思維結合，希望在職場上得以更無往不利。推薦給沒讀過商業書籍，想找第一本當敲門磚的讀者！一起來洞悉世界的本質吧！IG: readingbusiness 閱讀商業
0010919211_2_11,閱視界,5.0,2024/08/30,2024第八個月要分享的，是關於如何用「不同的視角」來看待身邊發生的一切。一直很好奇為何這本書可以霸據誠品排行榜首這麼久，找到機會快速翻了一下，結果一開頭「對錯觀」的底層邏輯，就直接正中我心，幫我解決了一個我之前嘗試想要表達，卻無法幫助他人理解的概念。⋯⋯⋯-如何看待生活中的「對與錯」？正常人判定是非對錯，都是以「道德」的角度來思考。舉書中的例子，如果a殺了b，是誰的錯？當然是a的錯，但是如果你就是那個被殺的b，對錯還重要嗎？只要是與自身相關的，就要以商人的角度來看待，「誰的損失最大，就是誰的錯」。書中的另一個例子：綠燈了你準備過馬路，看見一台車沒有慢下來，似乎要闖紅燈，你卻認定自己是對的堅持不讓，認定對方應該停止，結果被撞成殘廢，是誰的錯？肯定是司機的錯，但你應該思考是誰損失更大。烏俄開戰時，我就是用此思維來看待，卻無法讓他人理解，原來這就叫做以商人的角度來思考：烏克蘭死了這麼多人，是誰的錯？肯定是俄羅斯總統的錯，但如果你是個因為戰爭而家破人亡的烏克蘭人，你就要思考為什麼你支持開戰，為何沒有提早逃離，為何沒有多做些什麼來預防自己的損失，即便你堅信自己是站在對的一方。歷史不斷上演，戰爭是人類的本性，你可以堅持己見，為你的信念而犧牲，讓你的DNA停止延續，世界不會因為少了你而停止轉動。而坐在電視機前的我們所應該思考的，是如果戰爭發生在我們身上，誰的損失更大？更進一步思考，是誰在從戰爭中獲利？是想要名留青史的烏克蘭總統？或是背後支持開戰的某個政黨或是某股勢力？我不知道，我只知道，如果戰爭開打了，我寧願選擇站在獲利的一方，也不要站在損失的一方，這就是商人的對錯觀，或許很殘酷，卻很實際。⋯⋯⋯總結：很久以前開始就已經不再看新聞，因為理解所有新聞媒體的目標就是賺錢，必須要想辦法提高收視率。而根據腦科學和心理學，要讓人們不斷收看最有效的方法，就是刺激觀眾的情緒起伏。所以越是極端煽動和腥羶色的報導，就越能培養出更多無知和死忠的觀眾。這就是為什麼大家慢慢感覺到，身邊有越來越多的人，對於自己認定的「正確道德思想」堅信不疑，並不斷收看只支持自己相同思想的資訊，陷入無限自證的循環裡。尤其現在手機成癮和演算法只推播各自喜好來吸睛吸金的情況下，讓激化分化更加嚴重。大家都無法跳出漩渦，也不願意用反方的角度來批判自己的想法，真的有點可怕，也很可憐，因為被煽動情緒一點好處都沒有，只是被操弄，乖乖當個被薅的綿羊罷了，以一個商人的角度來看，這是件很不划算的事情。----我愛分享好書，我是#閱視界#讀的是知識也是品味～@bookworm.rec
0010919211_2_12,米菈,3.5,2024/08/18,因為看他在排行榜上很久就好奇想看看內容，可能不夠專心也可能不夠吸引我，斷斷續續看了蠻久的才看完。有些內容會讓你覺得好像有點道理，有些會不知道自己在讀什麼。
0010919211_2_13,Tobe,5.0,2024/08/08,多想一下，不要讓頭腦的怠惰跟隨世界的邏輯錯誤提升自己的洞察力，更好的判斷事物的本質和關聯減少不必要的資源浪費，讓精力放在更重要的事務上
0010919211_2_14,FYC,1.0,2024/07/30,談到馬雲那段真的是滿頭問號，被社會鐵拳給重擊還不能吭一聲。然後還談到公平、公正、公開，這本應該取名邏輯打架。雖然知道屋子裡的大象(中國的體制)作者為了保身不會提，但是馬雲那段真的引人發噱。結論：這本不用花錢買了，有興趣去書店翻翻就好。
0010919211_2_15,方哥,4.0,2024/07/12,底層邏輯書中的貴人一詞說的好，貴人就是讓我們成為需要我們幫助的人透過互助雙贏的方式自然而然就能拓展出更廣的人脈
0010919211_2_16,黃進清,4.5,2024/07/05,本月讀書會是底層邏輯的第五部分：社會協作的底層邏輯。如果你時間不太夠，建議你直接讀本部份第一篇：世界的三大法則。或者你覺得這個主題沒興趣，那我建議你讀另其中一篇：讓優秀員工成為事業合作合夥人，相信會帶給你很多的共鳴。這一次導讀人是玉梅，一定會有很多別出心裁的不同想法，也希望我們每個人都可以花時間讀個一、兩篇至少，這樣的話可以增加我們讀書會時交流的樂趣，也可以增加個人體會的收穫！真心的提醒，週末期間可以把書拿出來翻一翻，劉潤先生寫的內容，非常的流暢，很多都直接會觸及到內心深處的感動！提醒多讀書，心得多分享，可以幫助別人，自己也收穫更多！
0010919211_2_17,lisa,1.0,2024/06/01,"內容深度不高,解釋名稱?文字大都花費在描述細節白話很好,但也要是要有含金量的文字,看的不太舒服,不流暢可以不要胡亂推薦書籍嗎?得快的看過,因為覺得浪費時間,地雷!!!!!!"
0010919211_2_18,Sylvia,3.5,2024/05/29,有些觀點不太能認同，如果是底層邏輯，不應該出現太個人立場的論述。單就個人經驗所得出的心得，應該是無法用來探究這世界的本質。
0010919211_2_19,書宙中的原子,4.0,2024/05/18,"必須說在中國這個夠卷的環境大浪掏沙之下，總能出幾個洞徹人心世情，一言直指核心的人物。之前讀吳軍的「見識」跟這本劉潤的「底層邏輯」都有這種感受。例如其中一章「事實、觀點、立場和信仰」就只有4頁內容，但卻能夠清楚明白地拆解人世間的各種紛爭，提升你看問題的視角與高度。然而本書的缺點也很明顯，因為文字已經足夠精練明晰，書中各種自創的流程圖/譬喻圖反而顯得複雜多餘，這些圖在作者開的顧問公司使用的投影片上能勝千言，但在書中並沒有輔助說明的效果。更糟的是有些圖還有明顯的錯誤，例如說到「象限」，依序應該是右上(第一象限)，左上(第二象限)...，但書中偏偏是從左上(第一象限)，右上(第二象限)...。還有一張邊際效益遞減的圖也畫錯了。書中使用的某些案例也讓人感到彆扭，例如以「名創優品」來說明利潤如何產生，卻無視它其實是山寨「無印良品」同時又以日企自居來欺騙消費者，又在中國法院上乞丐趕廟公的事實。又或是將馬雲譬喻為越來越跋扈的資本家，政府打擊阿里巴巴只是為了重新分配社會資源，卻無視這些資源其實都被臃腫貪腐的政府拿走，使用在軍隊與維穩，並不會落在那6億個月收不到1,000人民幣的人身上，簡直就是為了應和當權者所寫。又或是闡述「公平/公正/公開」的時候只能以美國大選為例，卻隻字未提中國能如何改變，滿滿的求生慾望啊！建議去書局一口氣翻完，能有所收穫又有省錢的滿足感。"
0010919211_3_0,阿干,4.0,2024/04/30,因為網路上很多人推薦買了一本來看內容簡單易懂 讀起來也算有趣但是似乎還是沒看懂這世界的底牌🥺看來是我資質愚鈍需要再多看幾遍了
0010919211_3_1,赫特,0.5,2024/04/30,誰的損失大、就是誰的錯！還好我看不下去了不然是不是越錯越大？所以中國的老百姓都是最錯的呢！高官和周家人對翻了、噗
0010919211_3_2,爆雷一時爽，一直爆雷一直爽,0.5,2024/04/14,整本書就是抖音的那種商業唬爛影片文字檔集大成，絕絕對對是8+9、酒店妹、低端台客業務員會擷取某句話拿來放在社群媒體的教科書，笑死
0010919211_3_3,海邊的沃爾德,3.5,2024/04/10,"一直盤踞在各大排行榜的前段班買回來看後，心中卻有點微妙本書是作者將自身經驗同整、轉化後的一本書。如果你的生活經驗剛好和作者有相似，那讀起來滿有共鳴會有一種""原來可以這樣想""的感覺。但若相差太多，就會覺得這到底在說什麼鬼話.....其中最有感觸的，應該是作者在時間管理章節中提到的我們不應該思考要如何從17分鐘裡面省出17秒而是要判斷這件事情值不值得做，用17分鐘省下方向錯誤導致浪費的17個小時""此外，像是人脈的本質是價值的交換、注射式洗腦、邊界感等章節、優先與劣後其實都滿不錯的，值得讀完後好好思考一下。不過，也有滿多章節讀完後滿無言的像是勸酒章節中，就提到主管在酒會上的勸酒，或是提出一些不合理的要求其實是在測試員工對公司的忠誠度如果連一點不合理的事情都不願意配合，那真正的大事員工怎麼可能忠誠的執行呢恩.......測試忠誠有一堆方式像是從平常的工作態度來測試如果一個主管只會透過這種沒道理、消磨員工熱情的方式來測試員工的忠誠度那還是盡快離職吧總之就是這樣端看你和作者的生活經驗有多少重疊、有多少共鳴對我來說，是本好壞參半的書"
0010919211_3_4,Derek79,0.5,2024/04/06,這本書與其說是「所有人的底層邏輯」，不如說是「中國戰狼的底層邏輯」。拿來當成讀懂中國人內心所想的入門書籍還可以，要拿來普世適用還是算了。裡面的很多價值觀都保留了舊有的封建、叢林思維，這種書竟然還會出現在二十一世紀，我也是醉了。與其讀這位作者的一家之言，還不如找幾本哲學、政治、經濟的教科書起來好好研讀。
0010919211_3_5,WINWIN,5.0,2024/03/12,作者提到我們必須擁有數學思維，生活當中擁有數學思維能開拓我們的視野，讓我們站在更高的高度看世界，一次成功的機率很小，但是只要重複做14次，成功的機率就能提高到95%，即使做對了事也需要有讓它發酵的時間，現代人急功近利，想賺快錢，所以詐騙事件多如牛毛，就是利用想賺快錢的這種心理，每個人都想一上場就馬上投中籃框，卻不願意在場邊先練習運球一千次，讓我想到迪士尼電影『勇敢傳說』裡的一句話：「即使是奇蹟也需要一點時間」，因此不要想做一次就成功，但我可以做很多次，接近成功。
0010919211_3_6,ridges,4.5,2024/02/29,作者以有效率的方式進行寫作，標題後就有定義，試圖把許多難分辨的概念，說個清楚。這其實是不容易做到的，這必須要看懂許多事情，才有辦法。那這本書有沒有達成這樣的目標呢? 我給出 90分的高分，很不錯了。也學習了不少觀點。推薦
0010919211_3_7,愛自己不阿雜,5.0,2024/02/22,最近讀這本書愛不釋手，每個篇章可獨立閱讀，它讓我「看見」很多思考的誤區，也發現很多事情的原理原則，看穿了都是相通的。書中提到「從現象看到事物本質」，普通人只能看到事物的現象，優秀的人總能透過現象看到事物的本質，這就是 洞察力，照著做而缺乏個人思考，照著想而失去個人判斷，都帶來很大的風險。我得到的三點體悟是：1.將事情做完還要做快、做好是要「行禮如儀」按著既定流程走，卻一錯再錯，或是突破現狀、看見盲點、優化流程，進而除錯改善、建立較完備的機制？這涉及流程、制度和系統，還有個人智慧的積累。2.最有效率的優化就是要改變系統很喜歡書中提到的「分粥」案例，完全破解工作效率的本質，也看懂流程、制度、系統。什麼是流程？流程就是基於時間線做完一件事的整個過程。流程是線性的、連貫的、客觀的，凡事皆有流程，只是效率有高低之分，流程管理(優化)就是不斷的優化一件事情的過程。什麼是制度？制度就是做一件事的行為準則，它可以是權力機構發佈的規定，也可以是一種契約，屬於剛性的。什麼是系統？系統就是若干部分相互聯繫、相互作用形成的具有某些功能的整體。「流程」是分粥的線性、連貫的過程；「制度」是藉由順序輪流分粥、分粥人最後取粥讓結果公平公正；「系統」是選出德高望重人的系統、輪流分粥的系統、分粥人最後拿的系統。3.優秀的人會善用治理的方式管理組織改變流程、改變制度是管理；改變系統、改變模型是治理。「改變制度是改變結果，改變流程是改變原因，改變系統是改變模型。」作者劉潤 的說法很激勵：「一般人改變結果，優秀的人改變原因，最優秀的人改變模型。」在職場上關注的焦點決定我們是什麼層級的工作者，有管理思維的人會去思考建構制度，執行者至少要試著專注在流程與系統，這兩個環節涉及到跨團隊或部門，優秀的工作者除了關注結果，還要增進工作效率、擴散影響力，優化流程與系統。或許有人對這本書的架構有不同看法，作者的觀點、立場和信仰當然會影響一本書的呈現，閱讀時得到了自己可以據以行動的，就是書的最大價值。臉書：愛自己，不阿雜Instagram：chinchintseng方格子：愛自己理好生活
0010919211_3_8,彼得潘,0.5,2024/02/12,從本書看到是作者看其他著作的心得筆記加上一些自己的故事，我建議看其他原觀點的發現者的書會來得更好更理解，還有可惜的是很多人把底層邏輯當作低層次邏輯來解釋….
0010919211_3_9,叫我喵喵,4.0,2024/02/07,這本書主要統整了劉潤對於五件事情的底層邏輯：(1)是非對錯的價值觀(2)如何思考問題(3)個人該如何進化(4)要如何理解他人(5)看懂社會上與別人協作的最基本道理作者看事情的切入點都很特別，有些看似複雜的觀念，透過他用故事和譬喻來簡化之後，會讓我們更好理解，也會讓人感到豁然開朗。值得去一讀！反思！
0010919211_3_10,Junqi,5.0,2024/02/03,▋人人都得懂的工作本質與邊際交付成本！人為何工作？工作與報酬的底層邏輯又是什麼？文/Junqi Hu 鈞淇📔《底層邏輯─看清這個世界的底牌》劉潤☝️工作與生活的關係，能像浴室乾濕分離嗎？工作是創造還是消耗呢？從《底層邏輯》對工作的切入點來看，或許會有新的想法。對酬勞的金錢配置，也會有「原來如此！」的感受。----------------------------------------📌〈Part 3: 個體進化的底層邏輯─把工作當成玩〉我喜歡作者─劉潤對「工作」的見解：「工作是創造，不是消耗。」教書好像也是這樣，我不喜歡從第一課教到最後一課，這種慢慢把教科書消耗殆盡的工作，真的很無聊！教學最有趣的正是可以有很多發散創造的空間，而且是毫無邊際的延伸，有很多課程值得開發設計，根本沒有玩完的一天呀！偶爾周遭人也會問起：是不是太認真在工作了，是不是該有點休閒？我想現在已經知道該怎麼回應這一題了，因為在這本書找到詳解了：🗣️: 這個世界上，最可怕的是什麼人？🗣️: 是那些把工作當成了玩，永遠不知疲倦、永遠精力充沛的人。🗣️: 這個世界上，最可悲的又是什麼人？🗣️: 是那些白天在枯燥地工作，晚上在消耗地玩，日夜如此，任由生命在看似平衡的重複迴圈中消逝不見的人。🗣️: (你可能會質疑) 因為他們成功了，所以工作得有意義，才能把工作當成玩。🗣️: (你應該換個角度看) 正是因為他們對工作有熱情，主動賦予工作崇高的意義和無限的樂趣，才能擁有這麼高的成就。近幾年確實認識很多，在外人眼裡是瘋狂拼命工作的老師，這些老師都有各自專精且熱衷的領域，從深耕自己的領域散發出來的眼神，是充滿光的。我也遇過深夜還在積極跟我核對講座細節的承辦人員；深夜還發出約稿單給我的出版業編輯，我不能斷定他們是否很樂於在下班時間繼續玩工作，但我能確定的是，在工作領域，他們都是令人放心的優質合作夥伴。----------------------------------------📌〈Part 3: 個體進化的底層邏輯─指數級增長、常態分布和冪律分布〉📌〈Part 5: 社會協作的底層邏輯─一切的分錢方式，無外乎優先和劣後〉除了對工作的觀點，我也從劉潤對市場的洞察，發現工作的商業本質。書裡提到的「邊際交付時間」，正是線上課與線下課的本質差異，簡言之，現在網路平台推出許多線上課程，只需付出一次錄製時間，就能觸及到廣大顧客，創造指數型增長，此類即為邊際交付時間趨近零。相反，線下課就如同在學校教書，美術老師一個年段任教十班，一周就得講十次相同內容，以時間換取鐘點費，邊際交付時間極高。概念遷移到出版業也適用，幫出版社寫教材，領取買斷的稿酬，邊際交付時間極高 (寫一課的時間就是換一課的錢，沒辦法寫一課套兩課)，而出版社為了賺錢，必須切割這種邊際交付時間高的工作，也就是找作者合作完成，而出版社只需要擬定教材的內容組織規劃，邊際交付時間極低 (一種教材架構經過細項規劃，可以套用到所有不同冊別)。出版業本就是商業性質，談到教材酬勞，絕大多數出版社都是買斷的形式，但曾聽聞有出版社是半買斷半抽版稅的方式，讀完此書，發現這家出版社的手法最為高明！我覺得這種合作方式，類似書中提及的「企業合作分錢配置」，出版社有自己的行銷通路以及企劃行銷，可以有效推廣販售，但出版品的內容卻是掌握在作者，以買斷不抽版稅的合作模式來看，作者領取的是一次性的稿酬，是否暢銷根本與作者無關。但半買斷半抽版稅的模式，作者勢必在乎出版品品質，品質好賣得多，版稅才抽得多，後期也會配合出版社進行產品優化，如此能讓具號召力的出版社與掛品質保證的作者，達到雙贏的局面。跟出版社合作其實也是互利共生，沒有誰占誰便宜的問題，作者能做到的應該是讓稿件效益最大化，我讓出版社買斷教材，但教材製作完成後，便取之作為未來Ｎ次課程的分享教材，降低寫稿的邊際交付時間，如此至少能降低其中一個環節的付出成本，不過線下課程始終屬於邊際交付時間較高的工作。----------------------------------------🙋‍♂️結論是否熱愛工作，我想每個人都有自己的感受，對我而言，能在任職期間，體驗教師工作的周邊附加價值，是有趣的，也因此我熱衷於嘗試，創造屬於自己的工作意義。以前對於工作上的合作細節根本不會深究，覺得按合同合作，工作愉快、稿費合理即可，直到讀完《底層邏輯》，才發現商業本質如此，就像戴上透視鏡，看懂了一場遊戲規則。懂了工作的獨特價值；看深職場的利益關係，在工作的遙遙路程，或許能降低沉重又無法擺脫的背負感，用新的視野，踏上新的路途。
0010919211_3_11,哈斯｜Hearth1236,3.0,2024/01/29,揭曉底牌■ 提要對於社會現象，有時我們不理解為什麼會成立、成功，實際上正如冰山我們只見一角，若能一窺潛藏在水下剩餘 90% 的體積，或許我們就會發現其運行道理。而該書底層邏輯，便是希望藉由換角度思考幫我們看清楚事情的本質，瞭解如何去思考問題、如何加速個人的進步、如何在職涯上更出色或創立公司。■ 心得其中比較值得一提的觀念是其開宗明義的底層邏輯。我們一般看成功學的書籍，便是期待別人直接告訴我們「答案」。可是劉潤提醒我們，這樣的答案並無法直通成功，因為在方法論的公式中還包含著時代上的環境變數，以及實際在成功背後運行的道理。方法論 = 底層邏輯 + 環境變數「環境變數」無法掌握，但「底層邏輯」就是在這些萬變當中的「不變」的基本邏輯。只有當我們看懂了世界的底層邏輯，才能持續地看清楚事情的本質，調整適應新環境的變數，去產生最適合時宜的方法論。後續章節寫的比較鬆散，這點比較可惜。此外全書琢磨於透邏輯便能活得輕鬆，當然看透是非對錯、思考問題、個體進化、理解他人、社會協作背後蘊席的邏輯很重要，但是否也應該反求內在，過上真正舒心，且自由不考慮那麼多功利的生活，畢竟生活有時是不講邏輯的，也或許在我們不理解的背後存在更大的運行法則。總體而言，我覺得書名成功、隱約有說教感，近似「紅藥丸」傳教世界運行法則，但沒有太多對其核心的考據。
0010919211_3_12,Anne,4.0,2024/01/25,內容鋪陳有序，深入探討社會議題，可使讀者可以透過本書作者創作，細細閱讀就會有一番感想體悟，底層生存空間有限，但是需要經過有智慧的思維找到生存之方向。
0010919211_3_13,愚人,3.5,2024/01/18,看完才發現有很多自己一直無法梳理清楚的想法，被一一解釋的很清楚，非常佩服作者清楚的頭腦和邏輯思維～方法論 = 底層邏輯 + 環境變數，這個公式很清楚的帶我們的掌握所有關鍵策略開發～
0010919211_3_14,wakuwaku,5.0,2023/12/22,我覺得這本書是屬於那種「看得下去的話非常愛，看不下去則會超不喜歡」的類型個人是屬於前者，尤其是自己很多之前的人生哲學都和書中觀點很類似，只是很難用具體的語言去表達這本書非常有效且很系統化的整理了人生中不同場景下的思考邏輯半年前看完後就位於自己最愛的書籍的前幾名，目前正在看第二本順便來補一下前一本的評價
0010919211_3_15,Kai,3.0,2023/12/19,"如同許多評論者所言, 整本書串下來結構鬆散, 有些章節甚至很突兀到莫名其妙, 比如中間突然扯出幽默感的邏輯. 感覺是把自己各方面的講稿或文章, 應蒐集起來分章節收錄.有些觀念和想法只適合工作狂,比如在微軟工作到搶床那段, 根本不適合大部分人效法, 試問 : 這樣做的同時, 是否犧牲了家庭和生活?效率與公平那段, 有濃濃吹捧中共共同富裕那套做法最後收尾竟然是勸酒/服從性測試?讓人覺得有種書還沒寫完的感覺.不過整體而言, 這本書某些分析還是不錯的, 只是讀者要稍微思考篩選, 就自己需要的內容吸收就好.只是最後還是忍不住會想到 : 作者是做商業諮詢的, 怎麼連一本書的架構都亂七八糟......."
0010919211_3_16,johnson,1.0,2023/12/03,作者文筆極差，水字數，重覆廢話，同一句說話rephase多次。胡亂舉例，但跟他的論點風馬牛不相及，而且有部分例子有錯誤。論點是你媽是女人的廢話。極不推薦。
0010919211_3_17,老葉,3.5,2023/10/22,覺得他提到的人性與道德讓我覺得有點不舒服，感覺作者（中國人）所提到的人性似乎比較接近動物性？所以後來他出的書我再也沒有買了。覺得人性不該是那麼現實的。
0010919211_3_18,Rei540,2.5,2023/10/18,書名叫底層邏輯，但整本書的架構鬆散、沒什麼邏輯可言。本書雖然是課程內容的集結，內文有跳躍的情況很正常，但在書籍出版時，編輯應該要負責將章節及內文整理順暢，而不是讓人看到一半想說我錯過什麼，為什麼跳到這個內容，是漏了什麼嗎...然後，雖然簡中翻繁中用word就可以解決，但中國和台灣有很多詞彙的用法是不同的，就算只是案例中的名詞，不影響文章的表達，但還是感覺台灣的出版社真的很不用心。
0010919211_3_19,Wang,2.0,2023/10/16,期望太高，失望更大！開頭談論「邏輯」的部分蠻精采的，但越到後面結構越鬆散，內容也淪為老生常談。尤其提到以微軟為家的那一段內容，實在讓人不敢苟同！
0010919211_4_0,玉塵讀書,4.5,2023/08/03,《底層邏輯》，世界的冰山你只看到了表層。所言不虛的一本書，讀完後得到了滿多不同的觀念，這些思維模式猶如一座座有脈絡的冰山。看似獨立，但確在底層相互連結，覽此書，對於求知、做事、做人方面都會有很大的思維拓展，幫助我們看清事件的本質，與理解世界是如何運作的。是成功學、商業管理、邏輯思維、工作哲學，共有四十多篇論述，很好理解且十分好看。我挑選幾個印象最深的概念分享。一、學李白也要學杜甫要同時有兩種思維模式，才不會偏聽。可以想像成流派，也可以是支持或反對某個論述。（舉例：若你支持死刑，你也要必須反對死刑，知道正反兩方的論述。二、明白事實、觀點、立場和信仰◉事實：獨立於人的判斷客觀存在◉觀點：對事實的看法◉立場：被位置和利益影響的觀點◉信仰：內部完全自治的邏輯體系事實有真假、觀點無對錯。臺南人的甜跟北部人的不同，你說這杯飲料很甜，是你北部人的觀點，但不是事實，加了12顆方糖這才是事實。而立場則是：放颱風假老闆苦，需多支付成本；而員工根本喜相逢禱告能放假。信仰則是沒有辦法於外證明的。（舉例：國民黨不倒，臺灣不會好）三、防止「注射性洗腦」狡猾的人，用這個句型注射別人◕⁠ 「為什麼+觀點」A:為什麼我的產品是業界最好的，但消費者不買單？B:為什麼老闆最近總是針對你？會讓人不由自主地買單這個觀點，是陷阱及先入為主。A:可能你的產品根本不那麼好。B:可能老闆根本沒針對你， 但別人對你這麼說，你真的會認為老闆針對你（但也可能是真的啦四、公理體系思維公司的願景、使命、價值觀，其實就相當於這家公司公理。公理直接決定了這家公司的發展方向。如果你發現你的公司每天都需要老闆來做決定，或者公司規章制度、工作流程、決策行為和公司的願景、使命、價值觀不符，那說明公司的公理還不完備。作者說道：「我在公司只做三件事，設置責權利、捍衛價值觀和做一隻安靜的內容奶牛。」公理沒有對錯，不需要被證明，公理是一種選擇，是一種共識，是一種基準原則。公司若沒有願景、使命、價值觀，對內也是一種慢性消耗。五、人脈的本質是給予價值、平等交換。你能幫到的人才是你的人脈，而不是靠積極社交，想要積累人脈，該做的是不斷積累自己的價值。六、知識、技能與態度知識是記憶，是那些學習科目，出社會後有用的不到10％；而技能是要真正去做才能習得的，若讀完100本談寫作的書而不去寫作，那你不能算是會寫作的，只是知道寫作的知識而已。/其他也談論到，不同模式的對錯觀、時間管理、分析職涯優勢、幽默化解對立、企業利益分配、產品定價、經營策略等等。由於都是小篇幅，真的很好讀，雖然有評者認為書沒有完整的架構，但其實真的不影響，推薦大家直接去看書📚
0010919211_4_1,YLC,3.5,2023/06/14,🃏底層邏輯：看清這個世界的底牌🤔【推薦你讀這本書，如果你總覺得...】1️⃣我以為眼見為憑，但卻常常被表象給騙了...2️⃣我想做好自己的事情就好，對培養人脈沒興趣。3️⃣生在這個瞬息萬變的時代，我想要當個快樂的躺平族～🤓【我學到的3件事】1️⃣不被別人牽著鼻子走！—獨立思考的重要性「為什麼胖的人相對比較懶？」、「為什麼吃韭菜可以預防癌症？」、…。「為什麼＋觀點？」是一道陷阱題，其實你還不確定問題的合理性，但是你會開始把注意力放在「觀點」上找原因，當你開始找原因時，就已經被這些觀點洗腦了。舉例來說，當你被問到：「為什麼我們公司的產品是最好的，可是消費者就是不買？」、「為什麼誇大不實的公司才會賺錢？腳踏實地做生意就這麼辛苦？」，如果你的回答是：因為你的行銷策略有問題、沒關係啦做生意對得起自己最重要…，代表你已掉入陷阱題中！因為問問題的人並不是真的想聽到答案，而只是想把那些個人觀點注入你的腦中。事實上，你們公司的產品真的是最好的嗎？真的只有誇大不實的公司才會賺錢嗎？下次當你聽到有人問「為什麼」時，先在心中問問自己：「真的嗎？」。2️⃣你其實不用一個人這麼辛苦！—擴大商業規模與影響力書中提到：人生商業模式＝能力 × 效率 × 槓桿能力指的是「獲得能力的能力」，通常也代表願意認真花時間及精力去學習新技能的能力；效率則是跟「選擇、方法、工具」有關，做正確的選擇、使用適合的方法、對的工具，能讓你事半功倍；槓桿是將成果「複製、放大」，關鍵在於團隊（能力的核心）、產品（例如以前的謄寫師演變成現今的印刷廠）、資本（大多是透過收購後賣出來累積）及影響力（演講、寫作、人脈）。另外，想讓商業規模呈指數級增長，「邊際交付時間」很重要，它指的是多提供一項產品或服務所需要的時間。邊際交付時間等於0的被歸類為「產品」，例如唱片專輯（可大量複製）、線上課程（不論幾個學員報名，講師都只需錄製一次）；邊際交付時間不等於0的被歸類為「服務」，例如工程師製作網站、美髮師剪頭髮（都是多一個就要再花一次時間）。關鍵在於如何將邊際交付時間不等於0的部分交給別人或是和別人合作，花最少時間獲得最大產能。3️⃣你會讀空氣、看臉色嗎？—「邊界感」是作為成年人的基本修養辦公室總是會有幾個怪人，裝熟魔人就是其中一種，我碰過一個同事，沒事就過來抱我、靠在我身上，或是不時走到我座位旁想和我聊天，一邊死盯著我的螢幕看我在做什麼，下班後還一直傳訊息想跟我聊私事…。因此看到這本書關於「理解他人」的章節時，我真的超有共鳴！作者提到「邊界感」是對所有權的認知，也就是我們要知道什麼是自己的，什麼是他人的，很多讓人不舒服的舉動，通常都是因為侵犯了對方的邊界。缺乏邊界感的人，即使長大了，也會是一個不受歡迎的「巨嬰」，所以我們要時時刻刻訓練自己的邊界感，這就是理解他人的底層邏輯。🤗【關於本書我還想告訴你】本書每個篇章不長，只講述一種底層邏輯，可獨立分開閱讀，以概念搭配實例小故事，讀起來滿輕鬆的，不是有明確系統架構的書籍種類。臉書：公務員女子的閱讀筆記Instagram：ps.bookreview
