box-img href,box-img src,name,level,detail,date,title,title href,description,refcount
https://www.books.com.tw/booksComment/memberComment/H4VXp1bijX,https://im2.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/2024/01/person_01.png&v=65a0fdcek&w=80&h=80,阿PO,Lv.3,5,2025/02/02,欲善者，善之敵。開始比什麼都重要,https://www.books.com.tw/booksComment/detailComment/5522098,第一堂課  / 複利。如本書標題那樣每天進步1%一年可以增進37倍；退步1%一年後幾乎歸零。懂道理後就知道做任何事應該直接看到終點，剩下的都是過程。不管是運動或是投資。第二堂課 / 終點是什麼？書中明確的說了：身分認同。如果想要減肥，想要有運動的習慣，那你的目標就是［健康的人］。如果我是一個健康的人我會怎麼做？一週去健身三天、每天喝1500cc的水、睡眠滿7小時。這些習慣做到了，體重回歸正常、體檢報告紅字變少、體力提升都是隨之附加而來的。如果一開始就看向終點，體重計上的數字根本不會讓你感到焦慮。同理在理財投資上，耐心+時間是你永遠的同伴。我也非常喜歡書中提到失望之谷的觀念，用感覺很難表達究竟是自己做錯了還是時機未到；看到那張圖結果也就一目瞭然了。第三堂課 / 欲善者善之敵。這句話雖然我是第一次看到但是他跟我的人生座右銘很像：挑戰只有無次數跟無數次。總之開始就對了。如果你開始的跌跌撞撞，那可能表示你的方向是對的。書中提到讓行動輕而易舉的方法讓我一開始覺得有點可笑，但不得不說我真的在比較忙碌的日子裡一天只讀一頁書。結果初期的驚人，如果是以前的話，連續三四天沒看書我基本上就再也不會把書從抽屜拿出來，畢竟我不是一個很喜歡看書的人。而一天一頁的可笑計畫，讓我有機會在這裡寫下第一篇書評甚至往後幾本在排隊。結論/這本書對我沒有很大的改變，只是每天每月多了一點零星的事要做；半小時的閱讀、定期定額扣款、三分鐘喝下500cc的水等等。如果看完這本書就會知道這正重大的改變絕對不會發生在現在，我必須要有耐心。我是一個25歲做著一般勞動賺錢的普通藍領我的身體要陪我到90歲-我是一個健康的人我的錢要讓我環遊世界-我是一個會理財的人我的書要放滿一整牆-我是一個渴望知識的人,9
https://www.books.com.tw/booksComment/memberComment/Of09APmFZt,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/booksCommentAvatar/avatars_160x160_readingDay_B.png&v=661e1e7ck&w=80&h=80,Ripley,Lv.3,5,2025/01/11,好書推薦,https://www.books.com.tw/booksComment/detailComment/5518743,因為朋友推薦+長期霸榜就購買了讀了之後就理解為什麼這本書可以霸佔排行榜這麼久真的是一本含金量很高的書籍講述道理+實例 邏輯清晰推薦每一個人都可以閱讀本書一定會有所收穫,4
https://www.books.com.tw/booksComment/memberComment/j8087gkPT2,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,媽媽陪我唸故事,Lv.4,5,2025/01/05,非常精實的一本書,https://www.books.com.tw/booksComment/detailComment/5517948,養成好習慣的最佳教科書之前觀望這本很久，後來發現同事有實體書，借來看過之後才購買電子書以便常常拿出來反覆閱讀,5
https://www.books.com.tw/booksComment/memberComment/mtV83OY3Uy,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,阿偉,Lv.2,5,2025/01/02,很棒的一本書,https://www.books.com.tw/booksComment/detailComment/5517609,不要低估每天做小改善的價值-複利效應｢花太多時間思考目標，而花太少時間建立系統」的3大問題：贏家和輸家都有同樣目標，目標是短暫的改變，目標限制了你的快樂習慣形成四步驟：提示 渴望 回應 獎賞行為改變的重點是身份認同，越重複某一行為，就越強化那行為相關的身份認同讓新習慣與目前的習慣配對人們容易模仿3種群體的習慣：親近的人、多數的人、有力的人建立特定儀式，讓自己進入狀況由「重複」開始，而非「完美」建立新習慣，頻率比時間更重要人的天性是遵循「最小努力原則」，用兩分鐘法則，讓新習慣的開始只需花不到2分鐘不要錯過2次，「錯過造成的傷害」遠大於「堅持帶來的助益」視覺化評量，能提供有所進步的清楚證據，但要引導你看清全局、而不是消耗你心神如何探索最讓自己有滿足感的習慣和域領：對我來說是樂趣、令我忘記時間、使我得到更多報償、讓我自然而然維持動力的關鍵-執行難度恰到好處的任務成功最大的威脅不是失敗，而是「無聊」。儘量某些過程很無聊，那些有成就的人還是能設法繼續堅持建立習慣之後，要留意的壞處：習於以特定方式做事，忽略微小失誤,6
https://www.books.com.tw/booksComment/memberComment/xxx3447009,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,文,Lv.1,4.5,2024/12/28,習慣改變命運,https://www.books.com.tw/booksComment/detailComment/5516876,影響人生的原因，很大部分是來自我們的習慣。因為習慣雖然是一點一滴地形成，帶來的改變也不是一朝一夕就發生，影響卻可能是一生一世。,5
https://www.books.com.tw/booksComment/memberComment/lqc8gd7Bct,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Hong,Lv.1,4.5,2024/12/25,好書,https://www.books.com.tw/booksComment/detailComment/5516433,優點與亮點： 1. 實用性強：書中提供的策略和方法不僅理論基礎扎實，且操作性強，讀者可以根據自身情況靈活應用。 2. 案例豐富：引用了大量成功人士的例子，說明微小改變如何積累成為重大成就，這些故事激勵人心，具有很強的說服力。 3. 結構清晰：全書邏輯嚴密，循序漸進，能夠系統地理解和掌握習慣養成的過程。潛在不足：儘管《原子習慣》在理論和實踐層面都表現出色，但部分讀者可能會覺得書中的某些方法過於理想化，對於面臨嚴重心理障礙或環境限制的人來說，實施起來可能存在挑戰。此外，書中重複強調的理念對於已經熟悉行為改變理論的讀者來說，可能缺乏新意。總結：《原子習慣》無疑是一本值得一讀的優秀作品，無論是對於希望改善個人生活品質的普通讀者，還是對於專業領域中需要提升效率的從業者，都能從中獲得寶貴的啟示。詹姆斯·克利爾以其深入淺出的寫作風格，成功地將複雜的行為科學理論轉化為實際可行的行動指南，幫助讀者在日常生活中實現積極而持久的改變。,5
https://www.books.com.tw/booksComment/memberComment/xxx3443217,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,S子,Lv.4,5,2024/12/14,好書必看,https://www.books.com.tw/booksComment/detailComment/5514616,看過很多規劃類型的書，還是這本實用度最高，提出很多具體方法，不是只有講觀念而已，如果只能挑一本作為改變的開始，這本一定排在第一位！,6
https://www.books.com.tw/booksComment/memberComment/xxx5447450,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/booksCommentAvatar/avatars_160x160_readingDay_B.png&v=661e1e7ck&w=80&h=80,Y,Lv.7,5,2024/10/28,習慣的建立、維持或避免,https://www.books.com.tw/booksComment/detailComment/5508270,作者在書中提供許多建立、維持好習慣，及避免、中斷壞習慣的理論、建議及實際執行方法，所有內容都是圍繞在「習慣形成的四個步驟」（提示、渴望、回應、獎賞）之上，但閱讀過程中個人認為想要達成目標的根本關鍵在於要先有明確想要改善生活的心意，這也可以從書中寫到的「缺乏自我察覺是毒藥，反省與複查則是解藥。」（p.282)得到呼應。期許人生可以越來越進步～,5
https://www.books.com.tw/booksComment/memberComment/ewpl8XHoHs,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,CHEN EAGLE,Lv.5,4,2024/10/15,Wonderful book,https://www.books.com.tw/booksComment/detailComment/5506603,每天都進步1%，一年後，你會進步37倍；　　每天都退步1%，一年後，你會弱化到趨近於0！　　你的一點小改變、一個好習慣，將會產生複利效應，　　如滾雪球般，為你帶來豐碩的人生成果！看到這段話 就心動了很神奇的力量詹姆斯‧克利爾的訂閱者千人到全球數百萬人神不神奇,5
https://www.books.com.tw/booksComment/memberComment/8CMuXh8p5U,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Tommy,Lv.2,5,2024/09/19,給5星是因為真的對自己有幫助,https://www.books.com.tw/booksComment/detailComment/5502285,不論好習慣或是壞習慣 都是一點一滴養成的即使在一小地方做改變 變成習慣 長久下來也是有可能會造成很大的影響書中有提到飛機有可能因為飛行的角度有小小的偏離 最後的目的確完全不一樣人的習慣也是一樣 有可能因為小小的好習慣養成 確對自己有長久的影響看書也是一種好習慣的養成,7
https://www.books.com.tw/booksComment/memberComment/FfocxmdJ6R,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,老年初級讀者,Lv.1,2.5,2024/09/01,可能不適合我,https://www.books.com.tw/booksComment/detailComment/5498844,不知道是翻譯的問題還是怎樣，我覺得內容寫的很重複，很難真的貫徹用在生活全部的大小事上，不過看完也不是沒有收穫，拿來學習語言我覺得就是一個好辦法，每天學一個單字或是一個例句，一年後就會365句單字例句。,18
https://www.books.com.tw/booksComment/memberComment/PFgM6KMeWG,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Ann,Lv.1,5,2024/08/26,原子習慣,https://www.books.com.tw/booksComment/detailComment/5497795,實在是太多名人推薦了  好奇也自己買了一本回來讀  對於拖延症的患者應該會受益良多  由小見大  不一定要完成多大的計畫  反而在日常的細微小習慣中  漸漸養成  取回自己的人生決定權,13
https://www.books.com.tw/booksComment/memberComment/J38EzLX3LJ,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,JJ,Lv.1,4,2024/08/14,建立習慣的四個關鍵：提示、渴望、回應、獎賞,https://www.books.com.tw/booksComment/detailComment/5495536,知易行難，人家都說堅持21天能養成一個習慣，但真的撐到21天了，如釋重負立刻打回原形的事情也多不勝數...作者認為重點不在於天數或目標，在於建立習慣的系統是否完善要建立系統的四個關鍵：提示、渴望、回應、獎賞透過書的引導希望能真正一步一步建立好習慣,15
https://www.books.com.tw/booksComment/memberComment/xxx5443849,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,小說迷X,Lv.2,5,2024/08/04,持之以恆，尋求卓越,https://www.books.com.tw/booksComment/detailComment/5493095,書中指出「系統」而非「目標」的重要性，與其單純專注於最終的目標，不如建立一套有效的系統來持續改進和調整行為，開始重視日常行為的系統化管理，並定期對習慣養成計劃進行評估和調整。這是貫徹整本書的重要觀點：成功之道在於綿綿不絕，通過系統化的努力達成目標。書中所言，不僅告知我們應該怎麼做，更是以深刻的洞察，讓我們了解如何避免常見的錯誤，這正是其價值所在。,16
https://www.books.com.tw/booksComment/memberComment/vsxYKnfGvI,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,小書僮,Lv.1,1.5,2024/08/02,內容無聊，舉例胡扯,https://www.books.com.tw/booksComment/detailComment/5492869,要表達的內容很少，對應舉例糟糕。很多講習慣養成或成長類型的書，完全不推薦這一本。字數補足字數補足字數補足,19
https://www.books.com.tw/booksComment/memberComment/L3EMyn3oDb,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,力莎愛閱,Lv.2,4.5,2024/07/29,造就成功的，是日常習慣，而不是千載難逢的轉變,https://www.books.com.tw/booksComment/detailComment/5491919,女兒上幼兒園了，我也開始「整頓」自己。《原子習慣》這本書，有提到一個新習慣建立的方法，剛好適合現在想要建立運動習慣&減重的自己。✅最好的選擇放到最顯眼的位置。想要健身，就要把健身相關的服裝、器材放在最顯眼的地方，當你看到那些物品就知道自己該運動了。想要多喝水，就把水裝滿，放在各個你常會待的地方，當看到水瓶就知道要喝水了。若沒有適當的提示，就只有身體感受到渴，才會想到主動喝水。反之，如果你要消除壞習慣，就要把它「藏」起來，例如零食、飲料，不要暴露在觸目所及或者可以輕易拿取之處。✅一個空間、一個用途。「為工作、讀書、運動、娛樂與用餐隔出不同空間。盡量避免把兩種習慣混在一起，因為當環境混合，習慣也會開始混在一起，獲勝的通常是比較輕鬆的一方。」最簡單的例子，當你把臥室當作閱讀的地方，往往是瞌睡蟲戰勝書蟲。坐在專用的書桌，專注力就會不請自來；當睡眠是臥室裡唯一會發生的事，你就會容易入睡。自己嘗試過在家裡運動，但家裡太多會使人分散注意力的地方，例如沙發、床、電視，甚至看到髒亂就想要打掃，所以始終無法建立新習慣。所以決定報名健身房，把運動環境獨立出來，就不會讓焦點渙散。✅時間和地點的提示。就是所謂按表操課。運動，我會於早上九點到健身房運動。閱讀，我會於早上十一點坐在書桌閱讀。「當夢想太模糊，就很容易整天將小例外合理化，而不去處理成功所需的確切任務。」✅習慣堆疊「把想要的新習慣，和每天已經在做的事綁在一起。」例如：（每天在做的事）早上倒咖啡+（想要的新習慣）靜心一分鐘。（每天在做的事）脫下上班的鞋子+（想要的新習慣）立刻換上運動服。（每天在做的事）坐下來吃晚餐+（想要的新習慣）我會和家人分享我每天心懷感激的事。最後用一句作者的話總結：「造就成功的，是日常習慣，而不是千載難逢的轉變。」,18
https://www.books.com.tw/booksComment/memberComment/9wc3u2qSh8,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Jason721,Lv.1,5,2024/07/27,養成良好習慣 改變人生,https://www.books.com.tw/booksComment/detailComment/5491682,《原子習慣》強調，微小的習慣累積起來會帶來顯著的改變。這些小習慣可能看似微不足道，但長期堅持下來，會對個人的生活和工作產生深遠的影響。這讓我意識到，與其設定過於宏大的目標，不如從細微之處著手，一步步實現目標   書中提出了「習慣形成的四個法則」：提示、渴望、反應和獎勵。這些法則為我提供了一個具體的框架，幫助我理解並建立新的習慣。特別是「提示」這一法則，讓我明白了環境對習慣養成的重要性，並開始主動調整自己的環境來支持新習慣的形成。   書中強調了系統而非目標的重要性。與其僅僅專注於最終的目標，不如建立一套有效的系統來不斷改進和調整自己的行為。我開始重視自己日常行為的系統化管理，並定期評估和調整自己的習慣養成計劃。   書中介紹的「習慣疊加」策略讓我受益匪淺。將新習慣與已有的習慣結合起來，利用已有習慣的力量來促進新習慣的形成，這樣的策略簡單而高效。我開始將新的健康飲食習慣與每天的運動習慣結合，取得了不錯的效果。   《原子習慣》讓我深刻認識到，持之以恆是成功的關鍵。無論是多麼微小的習慣，只要堅持不懈，最終都會產生顯著的改變。這激勵我在面對困難和挫折時不輕易放棄，而是堅持下去，等待變化的積累。總的來說，《原子習慣》這本書給了我很多實用的建議和啟示，幫助我重新審視和改進自己的習慣養成過程。我開始相信，通過微小的、可持續的改變，我能夠實現更大的目標，並且這些改變會在長期內給我的生活帶來積極的影響。,13
https://www.books.com.tw/booksComment/memberComment/otYbIftmt1,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,熊爸,Lv.1,5,2024/07/25,培養習慣，打造人生,https://www.books.com.tw/booksComment/detailComment/5491082,人生成就，沒有捷徑，成就自己的，不是選擇，而是習慣。習慣的建立，僅靠自己的意志力是不足的，人性不足倚，天命不足依，惟自我身分認同，由內而外的動力，能夠建立習慣。書中強調，造就成功的，是日常習慣，而不是千載難逢的轉變。雖說乘勢待時，事半功倍，但時、勢來臨時，能否御風而上，全憑平日習慣累積的能量。,16
https://www.books.com.tw/booksComment/memberComment/NtJvxh8p71,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/booksCommentAvatar/avatars_freshman2024_160x160B.png&v=66715faek&w=80&h=80,BK,Lv.4,5,2024/06/21,讀了一定會有所改變,https://www.books.com.tw/booksComment/detailComment/5485218,原子習慣，這真的是最近幾年好夯的書，好夯的標題確實是很推薦的一本書讀完之後只要在生活中有實踐一件事的話，那就非常棒了或許是一件很小的事但你一定會有所改變,12
https://www.books.com.tw/booksComment/memberComment/pidLAA8tpR,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Shelly,Lv.1,5,2024/05/06,改變從習慣開始,https://www.books.com.tw/booksComment/detailComment/5476168,很喜歡整本書的架構寫法和內容，裡面提到的小故事都非常貼近現實改變行為習慣的四大法則更是讓我期待應用在生活！很推薦這本書,10
https://www.books.com.tw/booksComment/memberComment/wli8RlJR3j,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,靜靜人,Lv.1,5,2024/05/06,"Dream Big, but Start Small",https://www.books.com.tw/booksComment/detailComment/5476167,我們可能都有一個感覺，隨著年歲增長，夢想彷彿越飄越遠。努力似乎不再有用，人生的終點站已經無法更改。這本書提供一個思考方式，讓你可以相信自己，實際做出行動，養成習慣，最後改變自己。這本書簡單易懂，每章篇幅不長，很適合通勤時閱讀。書中幾個我喜歡的方法：*Call and Action。要洗碗時，先說：「我要洗碗。」再去洗碗。要寫作業時，先說：「我要寫作業。」這可以使你更專心且不容易出錯。*兩分鐘做事法。想養成一個習慣，每天做兩分鐘就好，重要的是能夠「每一天」。,13
https://www.books.com.tw/booksComment/memberComment/d9stqLSIRn,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/booksCommentAvatar/avatars_160x160_readingDay_B.png&v=661e1e7ck&w=80&h=80,鹿角蕨,Lv.1,4,2024/05/02,拆解過人生,https://www.books.com.tw/booksComment/detailComment/5475447,一直位居暢銷書排行榜是因為它的淺顯易懂。花了很大篇幅談「習慣」的重要性，可能是激勵（心靈雞湯？），抑或是老阿嬤的裹腳布？此書將習慣的養成拆解具體可行的步驟，讓人有依可循，不過是否真能有所改變，嗯，打個大問號。,7
https://www.books.com.tw/booksComment/memberComment/8T2uZds1Tu,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,小豬,Lv.4,4.5,2024/05/01,複利是最大的武器,https://www.books.com.tw/booksComment/detailComment/5475397,雖然愛因斯坦早就這樣說過，但天才離我們太遠，作者透過如何建立原子習慣，來讓我們工作上或是生活上，更能更隨心所欲，活出自我,5
https://www.books.com.tw/booksComment/memberComment/xxx3004593,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,咖啡店老闆,Lv.4,5,2024/04/30,細微改變，巨大成就,https://www.books.com.tw/booksComment/detailComment/5475070,《原子習慣：細微改變帶來巨大成就的實證法則》是一本關於行為改變的寶典。該書通過深入研究人類行為模式，揭示了微小改變對於成就的巨大影響。作者詳細介紹了原子習慣的概念，教導讀者如何透過微小、持續的改變，達成重大目標。這本書不僅提供了實用的策略和方法，還啟發了人們對於個人成長和成功的新思維，是一本改變生活的指南。,7
https://www.books.com.tw/booksComment/memberComment/xxx3440691,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Lester,Lv.3,5,2024/04/01,樸實無華，容易執行。,https://www.books.com.tw/booksComment/detailComment/5470732,跟其他勵志、自我啟發等書籍相比厚度算薄，大約兩三小時就可以看完，內容淺顯易懂，樸實無華，容易執行。有一些獨特的技巧讓讀者可以進入「容易養成好習慣」的情境，也不用花大錢。,6
https://www.books.com.tw/booksComment/memberComment/xxx5446849,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Ellen,Lv.6,5,2024/03/20,庖丁解牛般詳細拆解習慣養成的好書,https://www.books.com.tw/booksComment/detailComment/5469446,市面上教人設定目標、養成好習慣的書太多了，讀完這本書，深感難怪它盤踞暢銷排行榜前三名這麼久! 作者從心理上、空間上、環境上等對於習慣養成各方面的助力、阻力做了一番詳細的拆解。最棒的是，他洞悉人性中的惰性，以及害怕做不到因此找各種藉口合理化自己布開始養成習慣的心態，用最最最低的要求來鼓勵讀者給自己打氣，例如：至少每天穿上運動鞋，哪怕並沒有真的去運動。穿上運動鞋哪裡會是什麼難事? 但藉由穿上運動鞋這個簡單的動作，在心理上已經大大的激勵自己，覺得自己完成了一項正面的事。此外作者也提到各種環境的提示、一些簡單的小工具(例如每天打勾)，就像童年時每個孩子都為了收集貼紙或好寶寶印章而努力一般，肯定自己今天也堅持做到了該做的事。儘管此書已有無數好評及名家背書，仍然讓我很想好好跟作者說謝謝。僅僅是書中某些小段落的實踐，就讓我自己與小孩都各自在習慣的建立上有顯著的進步，很感激作者的好書。,7
https://www.books.com.tw/booksComment/memberComment/WmhpbL8n60,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,JC,Lv.1,5,2024/03/15,習慣的變化,https://www.books.com.tw/booksComment/detailComment/5468713,看完這本書後，深深覺得受益匪淺，習慣的養成是從潛移默化的，從自身的改變，才能有好的回饋，讓人獲益良多。,6
https://www.books.com.tw/booksComment/memberComment/oV53hYZ8HD,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,Vicky,Lv.2,4.5,2024/03/10,"對於國中生來說,看起來有點難...",https://www.books.com.tw/booksComment/detailComment/5468268,雖然對我來說，看起來有點困難，但是我還是努力地想從裡面找到能幫助我的方法。即使是渺小的習慣，都可能對未來有極大的影響。建立習慣、養成習慣非常重要，因為對於未來的改變，每個習慣都至關重要。,12
https://www.books.com.tw/booksComment/memberComment/xxx5450073,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,立之,Lv.4,5,2024/03/09,不知如何行動？！,https://www.books.com.tw/booksComment/detailComment/5468040,不知如何行動的人？！只會寫計畫表的人？！翻閱此書吧，它會讓您知道該如何一步一步的走上執行的道路。事情不難，只需要一步步地踏出去。,5
https://www.books.com.tw/booksComment/memberComment/PoLN1W5qNw,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,錚雲,Lv.1,4,2024/02/24,小習慣，大未來。,https://www.books.com.tw/booksComment/detailComment/5466735,小小的習慣原來可以改變巨大的未來，就像蝴蝶效應一樣，蝴蝶的翅膀振動，隨著時間的變化，就可能生成遠方的颶風，從小培養習慣，真的重要!,6
https://www.books.com.tw/booksComment/memberComment/Sh39P3Yjjo,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,露客,Lv.2,5,2024/02/18,"不是做不到, 是方法不對",https://www.books.com.tw/booksComment/detailComment/5466344,"小時課本要大家小立大志, 做大事, 但立了大志, 規劃了大計畫, 卻幾乎都實現不了, 看得這本書, 覺得原來是方法錯誤, 值得細細品味",2
https://www.books.com.tw/booksComment/memberComment/xxx5451046,https://im2.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/booksCommentAvatar/avatars_freshman2024_160x160C.png&v=66715faek&w=80&h=80,哈斯｜Hearth1236,Lv.10,5,2024/01/25,,,單靠意志力無法成事■ 提要有過補習歷史的朋友們，大概對於(1.01)的365次方這句話相當熟悉，若每天進步1%，一年後，你會進步37倍；反之，若沒有全力以赴，即使每天退步1%，一年後，你可能會弱化到趨近於0。但如果努力須不斷要靠意志力苦撐，那麼任誰都會有感到疲憊的時候，因此我們需要仰賴系統化的行為，才能使改變事半功倍。■ 心得書中最重要的當然是讓行為改變的四法則：1. 讓提示顯而易見。2. 讓習慣有吸引力。3. 讓行動輕而易舉。4. 讓獎賞令人滿足。但我個人想提在理論階段，建立「以身份認同為基礎的習慣」的重要。因為若以目標導向，容易在目標達成後中斷行為；但當習慣成為身份認同的一部分，會讓習慣本身化為內在動機，形塑自我認同，每天的實踐行動，都是在向自己證明「我就是這樣的人」，反過頭來強化維持習慣，形成一個正向迴圈。關於這部分，如果感興趣可以看《你可以改變別人》Switch: How to Change Things When Change is Hard，這本書我也介紹過。舉例一下，如果你為了要瘦下來，所以開始調整你的飲食菜單與習慣，在以「為了要瘦下來」為目的同時，其實就給自己貼上「胖子」的身份認同。但如果身分認同轉換成，「我是個飲食健康的人」，如此一來你就會因為這個認同自行調整飲食菜單與習慣。因此正確的身份認同，亦是形塑習慣的重要因素。更多書評請到Dcard/IG/Vocus追蹤 @hearth1236,8
https://www.books.com.tw/booksComment/memberComment/xxx5451002,https://im2.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/booksCommentAvatar/avatars_160x160_b1.png&v=6614ae56k&w=80&h=80,射手媽咪婷婷,Lv.10,5,2024/01/23,,,如果有一本書出版了好多年，依舊佔據各大排行榜，而且來到一百多刷的成績，是否能吸引你閱讀呢？我想《原子習慣》正是如此的存在，即便讀過以原子習慣為概念的諸多書籍，還是想親自感受一下這本書的魅力何在？原以為這本書講述的概念就是一天改變一點，久而久之就能達成原以為難以企及的目標，但事情並不如我們想得如此簡單，因為在改變的過程中需要用對方法及找對方向，並且還要製造可以激勵自己的因素及排除一切可能的障礙，而要做對每一項細節步驟之前還得先了解自己目前的問題所在，更重要的是先確認自己的觀念與認知是否有誤，否則所做的一切努力可能只是枉然。比如我們通常以為「目標」才是我們所追求的，其實如何達成目標的「系統」才是關鍵，也正是我們能長久持續的主因，作者在書中提到設定目標的目的是贏得比賽，建立系統的目的則是持續待在比賽裡，就拿減肥來說，難道達到設定的目標體重之後便可以放任不管了嗎？還是設想出一個可以讓自己不那麼費力但又能維持目標體重的方法呢？很認同作者提到「習慣」就是身份認同的具體化，而改變習慣最好的方法就是改變身份認同，比如我認定自己是一位寫作者，所以每天寫作就是我的工作，當我把寫作這件事付諸於行動，那就成為了我每天的「習慣」，做起來不僅毫不費力，而且還理所當然地與我對自己的身份認同完全相符，倘若另一個人一樣想寫作，但是只定位為玩票性質，自然無法建立起每天寫作的「習慣」，這就是身份認同影響行動的表現。書中提到心理學家榮格的一段名言：「倘若無法意識到無意識，它就會指揮你的生活，然後你會稱之為命運。」我們時常會聽到許多人怨嘆自己的努力敵不過命運，也直指他人的成功都是「運氣」使然，其實都是沒有意識到自己在許多認知及做法上存在根本性的問題，而那些我們看起來運氣好到不行的人肯定做對了些什麼，而不是只單憑運氣，所以宣揚努力無用的人，與其找台階給自己下，不如先省思自己的思維及現有的作法到底出了什麼問題？或是如同作者提到的可能只是不夠了解自己而選錯了戰場。在這本書中不僅可以得知建立好習慣及破除壞習慣的訣竅，還有如何塑造一個培養好習慣的環境讓我們能事半功倍。,9
https://www.books.com.tw/booksComment/memberComment/xxxxx86240,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,玖遠閱書｜IG：kuon_life23,Lv.6,5,2024/01/20,,,這本書從剛出版購買的那天開始，就被貼上滿滿的便利貼、螢光筆畫線，它打破我從不在書上留下記號的原則。人需要持續到一個程度才能夠定下習慣，但那些習慣也可能因為一兩次的疲累或懶散而打回原形。有太多的興趣，又要去持續同一件事，常常就因分心而中斷，書中的幾句話就很影響我。1.決定你想要成為什麼樣的人。2.透過生活中的小勝利來向自己證明。開始重複實行就對了！要改變你是什麼樣的人，最實際的方法就是改變你做的事。 要做出改變，才會有變化！我很認同裡面所教導的一件事。▫️每次寫了一頁，你就是個作家。▫️每次練小提琴，你就是個音樂家。很難持續一件事的我，每次練琴跟寫文、看書時，就會在腦中想起這段話。是一本閱讀完後，重複執行、不要執著要求完美，長久就會發現自己跟著改變的書，很推薦反覆閱讀，在不同時期閱讀時捕捉到的重點又不一樣。,7
https://www.books.com.tw/booksComment/memberComment/xxx2393100,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,小新,Lv.2,5,2024/01/20,,,好奇這本書為什麼可以暢銷這麼久，不斷聽到、看到有人推薦跟分享，實際上看了內容之後終於理解，書中的方法非常明確且實用，不過要融入生活中是需要練習以及毅力，繼續加油了,5
https://www.books.com.tw/booksComment/memberComment/xxx5448205,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,小綠,Lv.3,5,2024/01/19,,,本書的優點是淺顯易懂，並且提供了各種養成好習慣的步驟，不過，就像買了減肥書不會立刻變瘦，看完書到真正養成好習慣還是很有距離的，需要個人的努力，但有這本書，在某些自我嫌惡的時刻拿起來重讀，或多或少還是有幫助的，是我書架上的常備書^^,3
https://www.books.com.tw/booksComment/memberComment/Q7RGVsvgQ4,https://www.books.com.tw/csss/myacc/images/member-avatar-def.png,愛看書的小孩,Lv.3,5,2024/01/14,,,一個天才要經過一萬次的練習積砂成塔 永遠要相信自己也可能會完成心中的願望這是一本好書 值得擁有放在書櫃裡 時常溫習也是一種好的習慣噢,1
